,index,word,_score,_pvalue
88,2161,đơn,38.76769741886021,3.8168181386085594e-09
89,666,gạo,38.11244544374625,5.296483528010569e-09
90,231,bát,38.11244544374625,5.296483528010569e-09
91,492,cầm,37.97137571790349,5.683561028898353e-09
92,327,chiến,36.66258912555209,1.0935028650192826e-08
93,880,khởi_động,35.994297149059044,1.5273468870405754e-08
94,2105,đem,34.34235969791525,3.4886013444817314e-08
95,468,căng,33.474426807760146,5.3841924692177393e-08
96,1950,vui_vẻ,32.90426445982001,7.160275902095443e-08
97,338,chuyên_nghiệp,32.85667189952905,7.33270730970502e-08
98,1049,mau,31.785370879120883,1.252836538624572e-07
99,550,duyệt,31.77171610967907,1.2614194015803548e-07
100,1148,mướt,31.103523460666324,1.7617963124359523e-07
101,924,kết_cấu,31.103523460666324,1.7617963124359523e-07
102,655,gâp,30.602564102564102,2.263276630241609e-07
103,647,god,30.602564102564102,2.263276630241609e-07
104,683,haiza,30.602564102564102,2.263276630241609e-07
105,2153,đôi_khi,30.602564102564102,2.263276630241609e-07
106,658,gòn,30.602564102564102,2.263276630241609e-07
107,2138,đánh_vật,30.602564102564102,2.263276630241609e-07
108,605,gg,30.602564102564102,2.263276630241609e-07
109,1809,tuổi_thọ,30.602564102564102,2.263276630241609e-07
110,2159,đăng_nhập,30.602564102564102,2.263276630241609e-07
111,377,chạm,30.602564102564102,2.263276630241609e-07
112,184,apps,30.602564102564102,2.263276630241609e-07
113,185,ardoir,30.602564102564102,2.263276630241609e-07
114,297,bực,30.602564102564102,2.263276630241609e-07
115,337,chuyên_gia,30.602564102564102,2.263276630241609e-07
116,339,chuyển_khoản,30.602564102564102,2.263276630241609e-07
117,358,chìm,30.602564102564102,2.263276630241609e-07
118,2217,đột_ngột,30.602564102564102,2.263276630241609e-07
119,595,fps,30.602564102564102,2.263276630241609e-07
120,2123,đoạn,30.602564102564102,2.263276630241609e-07
121,467,cú,30.602564102564102,2.263276630241609e-07
122,508,cỗ,30.602564102564102,2.263276630241609e-07
123,537,dis,30.602564102564102,2.263276630241609e-07
124,551,dvkh,30.602564102564102,2.263276630241609e-07
125,587,face,30.602564102564102,2.263276630241609e-07
126,431,cpu,30.602564102564102,2.263276630241609e-07
127,1010,lắc,30.602564102564102,2.263276630241609e-07
128,2117,điện_thoại_xuyên,30.602564102564102,2.263276630241609e-07
129,2113,điểm_trừ,30.602564102564102,2.263276630241609e-07
130,1312,nhức,30.602564102564102,2.263276630241609e-07
131,1321,note9,30.602564102564102,2.263276630241609e-07
132,1340,năm_ngoái,30.602564102564102,2.263276630241609e-07
133,1371,out,30.602564102564102,2.263276630241609e-07
134,1400,phép,30.602564102564102,2.263276630241609e-07
135,1477,room,30.602564102564102,2.263276630241609e-07
136,1881,tối_ưu,30.602564102564102,2.263276630241609e-07
137,1515,sd810,30.602564102564102,2.263276630241609e-07
138,1560,suy_nghĩ,30.602564102564102,2.263276630241609e-07
139,1577,sơmi,30.602564102564102,2.263276630241609e-07
140,1847,tương_thích,30.602564102564102,2.263276630241609e-07
141,1610,tab,30.602564102564102,2.263276630241609e-07
142,1648,thu,30.602564102564102,2.263276630241609e-07
143,1681,thả,30.602564102564102,2.263276630241609e-07
144,1694,thời_hạn,30.602564102564102,2.263276630241609e-07
145,1704,tiktok,30.602564102564102,2.263276630241609e-07
146,1727,tiện_dụng,30.602564102564102,2.263276630241609e-07
147,1734,tloi,30.602564102564102,2.263276630241609e-07
148,1756,trung_thực,30.602564102564102,2.263276630241609e-07
149,1766,trò_chơi,30.602564102564102,2.263276630241609e-07
150,1785,trắng_ngà,30.602564102564102,2.263276630241609e-07
151,1963,vũ,30.602564102564102,2.263276630241609e-07
152,1284,nhét,30.602564102564102,2.263276630241609e-07
153,1198,n9p,30.602564102564102,2.263276630241609e-07
154,2080,âm,30.602564102564102,2.263276630241609e-07
155,773,hạn_chế,30.602564102564102,2.263276630241609e-07
156,884,khựng,30.602564102564102,2.263276630241609e-07
157,914,kích,30.602564102564102,2.263276630241609e-07
158,2101,đa_nhiệm,30.602564102564102,2.263276630241609e-07
159,978,làm_sao_chụp,30.602564102564102,2.263276630241609e-07
160,982,lác,30.602564102564102,2.263276630241609e-07
161,983,lát,30.602564102564102,2.263276630241609e-07
162,2099,ăn_đứt,30.602564102564102,2.263276630241609e-07
163,1786,trẻ,30.602564102564102,2.263276630241609e-07
164,1065,mini,30.602564102564102,2.263276630241609e-07
165,1194,mở_màn,30.602564102564102,2.263276630241609e-07
166,1074,mk,30.602564102564102,2.263276630241609e-07
167,2070,zl,30.602564102564102,2.263276630241609e-07
168,2055,youtube_vậy,30.602564102564102,2.263276630241609e-07
169,2049,xử,30.602564102564102,2.263276630241609e-07
170,1108,máy_lag,30.602564102564102,2.263276630241609e-07
171,2014,xung,30.602564102564102,2.263276630241609e-07
172,1979,vọc,30.602564102564102,2.263276630241609e-07
173,1160,mất_vậy,30.602564102564102,2.263276630241609e-07
174,1173,mền,30.602564102564102,2.263276630241609e-07
175,182,app,30.602564102564102,2.263276630241609e-07
176,0,01,30.602564102564102,2.263276630241609e-07
177,7,10s,30.602564102564102,2.263276630241609e-07
178,123,6x,30.602564102564102,2.263276630241609e-07
179,126,75,30.602564102564102,2.263276630241609e-07
180,55,2tr,30.602564102564102,2.263276630241609e-07
181,175,androi,30.602564102564102,2.263276630241609e-07
182,125,720,30.602564102564102,2.263276630241609e-07
183,174,andr,30.602564102564102,2.263276630241609e-07
184,133,820,30.602564102564102,2.263276630241609e-07
185,81,480,30.602564102564102,2.263276630241609e-07
186,138,88,30.602564102564102,2.263276630241609e-07
187,122,6gp,30.602564102564102,2.263276630241609e-07
188,1862,tải,29.6523853130996,3.639706310294594e-07
189,2236,ảnh,29.472442393346356,3.9823593863137913e-07
190,1996,wifi,29.175155338488675,4.6205695730927494e-07
191,678,gốc,29.028023673857014,4.973301046171748e-07
192,326,chip,29.028023673857014,4.973301046171748e-07
193,414,chủ_yếu,29.028023673857014,4.973301046171748e-07
194,256,bảo,27.792124542124547,9.226071914739886e-07
195,469,cũ,27.66668054168054,9.82328295976825e-07
196,864,khách_hàng,27.34478937728938,1.1538634912982273e-06
197,625,giá_cả,27.34055759055759,1.1563075281534665e-06
198,1457,quảng_bá,27.030543254423847,1.3501813688898386e-06
199,2231,ơn,26.779541446208114,1.5307224826959107e-06
200,483,cảm_giác,26.540869624202962,1.7247390192738781e-06
201,1227,nguyên,26.181812479303517,2.0639142852906127e-06
202,499,cập_nhật,24.030884547551214,6.05006057378603e-06
203,1307,nhẹ,22.967300532115352,1.0297079299891094e-05
204,2081,âm_thanh,22.837609260228305,1.0986924982463558e-05
205,871,không,22.355389155776756,1.3982631888627734e-05
206,235,bình_chọn,22.235581832073063,1.4845839266678142e-05
207,2088,êm_ru,22.065636352673387,1.6162477979087234e-05
208,2142,đét,22.065636352673387,1.6162477979087234e-05
209,368,chúc,21.5996833028083,2.040273389965802e-05
210,1209,ng,21.491813741813743,2.1533367031668816e-05
211,181,ap,21.285082201748867,2.3878284726948687e-05
212,1467,ram,19.84377185018211,4.908849221414797e-05
213,394,chế_độ,19.793455865800187,5.033912587146143e-05
214,1948,vui,19.48833265499932,5.8635729573551194e-05
215,794,học,18.68009768009768,8.783514610925992e-05
216,1570,sóng,18.406940400530146,0.00010068938254782337
217,445,cày,18.365391398724732,0.00010280303321845888
218,951,liên_quân,18.361034798534796,0.00010302721315242315
219,1584,sản,18.361034798534796,0.00010302721315242315
220,1026,lớn,18.348229548229547,0.00010368897402148788
221,176,android,17.64595034595034,0.00014730943656422965
222,1800,trừ,17.534366867700204,0.00015576167646172545
223,1308,nhẹ_nhàng,17.42211756497471,0.00016475372373711845
224,238,bình_ổn,16.737213403880073,0.00023203862758639459
225,1480,ràng,16.737213403880073,0.00023203862758639459
226,1474,ro,16.737213403880073,0.00023203862758639459
227,769,hướng_dẫn,16.452132229910006,0.0002675869186282364
228,220,buồn,16.300720003100956,0.0002886314331590266
229,330,chiều,16.240277212499432,0.0002974874239676568
230,979,làm_việc,16.240277212499432,0.0002974874239676568
231,2066,zalo,16.162362637362637,0.0003093054312294692
232,214,bubg,15.975003391670061,0.0003396816522667439
233,688,hd,15.975003391670061,0.0003396816522667439
234,1872,tẹo,15.975003391670061,0.0003396816522667439
235,1788,trẻ_em,15.975003391670061,0.0003396816522667439
236,1980,vọng,15.975003391670061,0.0003396816522667439
237,1738,tool,15.975003391670061,0.0003396816522667439
238,1559,support,15.975003391670061,0.0003396816522667439
239,1193,mở_hàng,15.975003391670061,0.0003396816522667439
240,1544,snap,15.975003391670061,0.0003396816522667439
241,1873,tệ,15.89573521716379,0.00035341498076567465
242,1021,lỗi,15.845510882415649,0.0003624023710415118
243,720,hoàn_thiện,15.608798349149222,0.00040793644221707895
244,2122,đon,15.551761730333162,0.00041973757425752976
245,497,cẩn_thận,15.438388910819988,0.0004442182974607774
246,994,lăn_tăn,15.402353819020487,0.0004522945597548543
247,1826,tí,15.394206543016066,0.00045414080196976285
248,1412,phần_mềm,15.28422679613156,0.00047981334318022653
249,2195,đỉnh,15.271363752845232,0.00048290921800293743
250,674,gọi,14.854209821871516,0.000594907330899506
251,1191,mờ,14.775432680194587,0.0006188074870104945
252,424,coi,14.775432680194587,0.0006188074870104945
253,909,kém,14.731227106227108,0.0006326371309008934
254,646,gmail,14.478479853479856,0.0007178571768493902
255,2176,đập,14.478479853479856,0.0007178571768493902
256,299,cal,14.478479853479856,0.0007178571768493902
257,1056,mes,14.478479853479856,0.0007178571768493902
258,748,hên,14.478479853479856,0.0007178571768493902
259,2144,đính,14.478479853479856,0.0007178571768493902
260,1497,rẻ_tiền,14.478479853479856,0.0007178571768493902
261,701,hiện_tượng,14.478479853479856,0.0007178571768493902
262,2010,xoá,14.478479853479856,0.0007178571768493902
263,820,im,14.478479853479856,0.0007178571768493902
264,926,kết_quả,14.478479853479856,0.0007178571768493902
265,977,làm_quà,14.478479853479856,0.0007178571768493902
266,1291,như_không,14.478479853479856,0.0007178571768493902
267,1401,phê,14.478479853479856,0.0007178571768493902
268,1956,vòng_vo,14.478479853479856,0.0007178571768493902
269,992,lõm,14.478479853479856,0.0007178571768493902
270,2234,ưu_điểm,14.478479853479856,0.0007178571768493902
271,2189,đền_bù,14.478479853479856,0.0007178571768493902
272,1295,nhảy,14.478479853479856,0.0007178571768493902
273,84,4gb,14.478479853479856,0.0007178571768493902
274,2188,đề_nghị,14.478479853479856,0.0007178571768493902
275,85,4h,14.478479853479856,0.0007178571768493902
276,1024,lộ,14.478479853479856,0.0007178571768493902
277,1923,va,14.478479853479856,0.0007178571768493902
278,1052,may_mắn,14.478479853479856,0.0007178571768493902
279,1752,trung,14.478479853479856,0.0007178571768493902
280,2008,xoay,14.478479853479856,0.0007178571768493902
281,1900,tự_động,14.478479853479856,0.0007178571768493902
282,481,cảm,14.478479853479856,0.0007178571768493902
283,2213,đổi,14.397822170970322,0.0007473992192870931
284,83,4g,14.215850122100123,0.0008185917590773293
285,1806,tuyệt_vời,13.936176980913817,0.000941450779111324
286,146,95,13.896062271062274,0.0009605244356464802
287,2104,đc,13.45078686745354,0.001200048347127604
288,2210,đồng_nghiệp,13.389770723104057,0.0012372236995369555
289,2141,đáp_ứng,13.33077827522272,0.001274260666960571
290,1820,tâm,13.272205336035125,0.0013121311021705776
291,1432,pubg,13.234718103765722,0.00133695712173313
292,1491,rõ_ràng,13.19209883683568,0.0013657529121516869
293,1518,seal,13.168777535005605,0.001381771693297225
294,2,10,13.10524352191019,0.0014263710878215175
295,1653,thành_công,12.521425179758516,0.0019098843473562797
296,274,bắt_mắt,12.340077103965992,0.0020911553807744132
297,399,chị_em,12.240689865689866,0.002197697774142384
298,284,bọng,12.240689865689866,0.002197697774142384
299,1507,sale,11.810968788956208,0.0027244617468255372
300,233,bé,11.800841134174469,0.0027382929406782855
301,484,cảm_nhận,11.763966897300232,0.002789247455761304
302,2090,ít,11.644366436033105,0.0029611332830760282
303,346,chán,11.30915750915751,0.0035014477450191674
304,915,kích_hoạt,11.037049850012814,0.004011761228416127
305,1973,vẻ,11.00740166765808,0.004071674928540719
306,2250,ổn,10.995833392720552,0.004095294299047231
307,323,chi_tiết,10.986263736263734,0.004114936533697321
308,1951,vàng,10.856546637248389,0.0043906705502654506
309,374,chưa,10.770152567310186,0.004584490587202404
310,953,liền,10.549913270151364,0.005118178652890239
311,799,hốt,10.549913270151364,0.005118178652890239
312,2061,yếu,10.315316424965546,0.005755161282253258
313,1593,sẵn,10.315316424965546,0.005755161282253258
314,1869,tận_tình,10.21102971102971,0.0060632164310008025
315,1187,mới_dụng,10.042328042328043,0.006596843373097347
316,1370,otg,10.042328042328043,0.006596843373097347
317,1473,ri,10.042328042328043,0.006596843373097347
318,70,3g,10.042328042328043,0.006596843373097347
319,1111,máy_mượt,10.042328042328043,0.006596843373097347
320,1606,sự_thật,10.042328042328043,0.006596843373097347
321,433,cua,10.042328042328043,0.006596843373097347
322,1220,ngon,9.951675871052565,0.0069027324706836144
323,1369,online,9.65527958071818,0.008005393392771835
324,958,loa,9.482424825645165,0.00872805775885515
325,996,lưng,9.473507288322105,0.00876706103794819
326,1292,nhược_điểm,9.434800795911908,0.008938384615017413
327,959,load,9.434800795911908,0.008938384615017413
328,12,120hz,9.434800795911908,0.008938384615017413
329,71,3gb,9.434800795911908,0.008938384615017413
330,2243,ấn_tượng,9.434800795911908,0.008938384615017413
331,1598,sống,9.434800795911908,0.008938384615017413
332,955,lo,9.434800795911908,0.008938384615017413
333,1631,thao_tác,9.434800795911908,0.008938384615017413
334,1832,tóm,9.416788766788768,0.00901924741624691
335,300,cam,9.407105548772217,0.009063020967486683
336,518,cứng,9.34004884004884,0.009372040658749827
337,389,chắc_tay,9.34004884004884,0.009372040658749827
338,1825,tình,9.34004884004884,0.009372040658749827
339,542,docomo,9.34004884004884,0.009372040658749827
340,2013,xui,9.34004884004884,0.009372040658749827
341,1189,mới_toanh,9.34004884004884,0.009372040658749827
342,650,google,9.34004884004884,0.009372040658749827
343,371,chút_xíu,9.34004884004884,0.009372040658749827
344,1035,lừa,9.34004884004884,0.009372040658749827
345,1279,nhá,9.34004884004884,0.009372040658749827
346,877,khắc_phục,9.34004884004884,0.009372040658749827
347,1278,nhung,9.34004884004884,0.009372040658749827
348,828,ios,9.34004884004884,0.009372040658749827
349,815,hợp_tác,9.34004884004884,0.009372040658749827
350,2214,độ,9.330163426317274,0.009418478578431267
351,1486,rè,9.330163426317274,0.009418478578431267
352,703,hiệu_năng,9.300521348140396,0.009559109793682501
353,1318,niềm,9.300521348140396,0.009559109793682501
354,1831,tính_năng,9.300521348140396,0.009559109793682501
355,676,gọn_gàng,9.300521348140396,0.009559109793682501
356,801,hồi,9.182695699362366,0.010139183064648697
357,1591,sắc_sảo,9.182695699362366,0.010139183064648697
358,2133,đáng_giá,9.182695699362366,0.010139183064648697
359,573,dễ_chịu,9.182695699362366,0.010139183064648697
360,2150,đóng_gói,9.176087815362507,0.010172737738244998
361,1892,tội,8.96023024594453,0.011332108493558797
362,814,hợp_lý,8.69842848143178,0.012916958213784023
363,1716,tiếc,8.686874236874237,0.012991797029202548
364,1158,mất,8.580819584024715,0.013699310279021546
365,760,hôm,8.465161649944259,0.0145148817980638
366,257,bảo_hành,8.39538060877625,0.015030252067675491
367,1868,tận_tâm,8.351023104646293,0.015367328451402998
368,237,bình_thường,8.03864525392303,0.017965129913561317
369,188,ban_đầu,8.03864525392303,0.017965129913561317
370,1221,ngon_lành,7.942021284613878,0.018854368480543896
371,1586,sản_phẩm_chất_lượng,7.637441776330665,0.02195586694987901
372,370,chút,7.499474969474969,0.023523920433661243
373,1672,thông_tin,6.948031135531137,0.030992328658016
374,1481,rác,6.948031135531137,0.030992328658016
375,391,chẳng,6.948031135531137,0.030992328658016
376,1469,redmi,6.948031135531137,0.030992328658016
377,952,liên_tục,6.948031135531137,0.030992328658016
378,1166,mắt,6.948031135531137,0.030992328658016
379,954,liệt,6.948031135531137,0.030992328658016
380,556,dám,6.948031135531137,0.030992328658016
381,1402,phí,6.948031135531137,0.030992328658016
382,1027,lớn_tuổi,6.948031135531137,0.030992328658016
383,524,cực_kỳ,6.807353140686475,0.033250796065635954
384,1906,ung,6.6948853615520285,0.03517419081566703
385,344,chuột,6.6948853615520285,0.03517419081566703
386,2241,ấm_áp,6.6948853615520285,0.03517419081566703
387,1753,trung_bình,6.6948853615520285,0.03517419081566703
388,1961,văn_phòng,6.6948853615520285,0.03517419081566703
389,615,gia_đình,6.6948853615520285,0.03517419081566703
390,592,fire,6.6948853615520285,0.03517419081566703
391,950,liên_minh,6.6948853615520285,0.03517419081566703
392,1296,nhấn,6.6948853615520285,0.03517419081566703
393,217,buon,6.6948853615520285,0.03517419081566703
394,1959,vô_tư,6.6948853615520285,0.03517419081566703
395,186,au,6.6948853615520285,0.03517419081566703
396,1341,năng,6.6948853615520285,0.03517419081566703
397,897,kiểu_dáng,6.6948853615520285,0.03517419081566703
398,89,4tr,6.6948853615520285,0.03517419081566703
399,1388,phà,6.6948853615520285,0.03517419081566703
400,332,choi,6.6948853615520285,0.03517419081566703
401,335,chs,6.6948853615520285,0.03517419081566703
402,306,cao_cấp,6.6948853615520285,0.03517419081566703
403,704,hiệu_quả,6.6948853615520285,0.03517419081566703
404,796,học_tập,6.6948853615520285,0.03517419081566703
405,1871,tặng,6.6941165830054725,0.03518771399622908
406,699,hiển_thị,6.691188441188441,0.035239269035535724
407,1357,nửa,6.691188441188441,0.035239269035535724
408,1317,niêm_phong,6.689941897760828,0.03526123952122069
409,1512,sang_trọng,6.662232504337769,0.03575317322764024
410,1122,máy_đẹp,6.575108213472994,0.03734507986000058
411,661,gói,6.552680523610756,0.03776621867398239
412,1717,tiếng,6.539504477004478,0.038015844771094064
413,845,keo,6.496110884999773,0.038849679864443896
414,1306,nhắn_tin,6.478159764618098,0.03919994707520123
415,104,5sao,6.3704757544043265,0.041368404030241675
416,190,bao,6.346474413678717,0.041867843420258906
417,1658,tháo,6.3418973002306345,0.04196377007977233
418,561,dính,6.3418973002306345,0.04196377007977233
419,2107,đeo,6.3418973002306345,0.04196377007977233
420,1876,tốc,6.3418973002306345,0.04196377007977233
421,832,iphone,6.3418973002306345,0.04196377007977233
422,321,chi,6.306166056166056,0.04272021600342519
423,1269,nhiệt_tình,6.279853006597194,0.04328597916174381
424,2181,đặc,6.120344932844933,0.04687960936422555
425,969,lung_linh,6.120344932844933,0.04687960936422555
426,910,kép,6.120344932844933,0.04687960936422555
427,1522,setting,6.120344932844933,0.04687960936422555
428,1711,tiên,6.120344932844933,0.04687960936422555
429,1969,vận_chuyển,6.024725274725274,0.04917535786471192
430,1931,video,5.945684826637207,0.051157692170884624
431,1406,phút,5.881983448650116,0.05281332649778183
432,1164,mẫu_mã,5.881983448650116,0.05281332649778183
433,1783,trầy_xước,5.732842671731559,0.056902196495287986
434,965,loại,5.654578754578755,0.059173032244589
435,1604,sửa,5.654578754578755,0.059173032244589
436,1955,vòng,5.654578754578755,0.059173032244589
437,1190,mới_đầu,5.654578754578755,0.059173032244589
438,1015,lệch,5.654578754578755,0.059173032244589
439,474,cường_lực,5.6167963980463975,0.06030150608522372
440,1641,thiết_kế,5.4840440766366685,0.06443991509101403
441,1910,update,5.4840440766366685,0.06443991509101403
442,372,chăm_sóc,5.378358883914439,0.06793666248141074
443,2025,xài,5.378358883914439,0.06793666248141074
444,577,dịp,5.315934065934066,0.07009056881790433
445,1305,nhắn,5.258161591494925,0.07214474752796493
446,512,cục,5.254578754578754,0.07227410479224171
447,229,báo,5.177062135395469,0.07513032042287071
448,2124,đt,5.013261429928098,0.08154251690360795
449,1222,ngoại_hình,5.000960378153361,0.08204559176632874
450,576,dịch_vụ,4.961538461538462,0.08367883249610644
451,665,gạch,4.910409035409035,0.08584563669313125
452,1589,sập,4.910409035409035,0.08584563669313125
453,742,hành,4.910409035409035,0.08584563669313125
454,243,bóng,4.910409035409035,0.08584563669313125
455,1986,vỡ,4.910409035409035,0.08584563669313125
456,262,bấm,4.910409035409035,0.08584563669313125
457,530,dc,4.910409035409035,0.08584563669313125
458,907,kèm,4.835090691679839,0.08914015738784517
459,1859,tạm,4.827405619072285,0.08948334060345409
460,574,dễ_thương,4.766460501579549,0.09225209827517955
461,2154,đông,4.678377618853809,0.09640581000437053
462,2184,đẹp_mắt,4.678377618853809,0.09640581000437053
463,590,fb,4.647997407256667,0.09788140329402045
464,1784,trắng,4.64353954687288,0.09809981743355661
465,1060,mic,4.627913444580113,0.09886927832905293
466,1418,phụ,4.627913444580113,0.09886927832905293
467,1407,phản_hồi,4.606815803244375,0.09991775297860543
468,1012,lắp,4.606815803244375,0.09991775297860543
469,318,chat,4.480115122972265,0.10645237664589173
470,930,kỹ,4.4629943979537465,0.10736755913820814
471,278,bền,4.354601817935151,0.11334705215179941
472,1574,săn,4.2903693528693525,0.11704641933263289
473,593,flash,4.252747252747252,0.11926902461606728
474,747,hãng,4.225692324650658,0.12089339408793813
475,1878,tốc_độ,4.196982544204767,0.1226413211239739
476,130,80,4.196982544204767,0.1226413211239739
477,686,hao,4.196982544204767,0.1226413211239739
478,1551,sp,4.193436193436194,0.12285897861110748
479,2114,điện,4.185647685647686,0.12333835546878445
480,442,cài,4.168946504884005,0.1243726158861094
481,316,chai,4.167718084384752,0.1244490302864111
482,1864,tầm,4.108999336389518,0.12815694053273163
483,2249,ốp,4.103473494098494,0.12851151766243613
484,2041,xước,4.060269976936644,0.1313177935641936
485,1136,móp,3.994610474769205,0.13570047152530493
486,2221,đợi,3.994610474769205,0.13570047152530493
487,177,anh_chị_em,3.908913308913309,0.14164141602206942
488,1731,tks,3.898351648351648,0.1423913787709548
489,2044,xấu,3.898351648351648,0.1423913787709548
490,1250,nha,3.821671518229489,0.14795667876482466
491,1718,tiếp,3.7758888784529794,0.15138266550352775
492,3,100,3.7083038132420847,0.15658568566102316
493,1683,thất_vọng,3.686038190204857,0.15833866427099486
494,659,góc,3.684146263093631,0.1584885177436269
495,1936,việt,3.659886409886411,0.16042267873159133
496,2108,đi,3.6092796092796093,0.16453371018408117
497,1267,nhiệt,3.6033894089449645,0.16501899269351158
498,610,ghép,3.543956043956044,0.16999639943028533
499,844,keng,3.543956043956044,0.16999639943028533
500,1629,thanks,3.543956043956044,0.16999639943028533
501,920,kĩ,3.4931756028247256,0.17436790744009986
502,1981,vỏ,3.441061905805495,0.1789710974563663
503,963,long_lanh,3.4036765703432375,0.18234800812083457
504,565,dăm,3.4036765703432375,0.18234800812083457
505,1214,nghiệm,3.3934531077388224,0.18328250856456807
