,index,word,_score,_pvalue
83,1912,used,39.42857142857143,2.7428022661917792e-09
84,378,chạy,37.95785696624594,5.722108485545181e-09
85,625,giá_cả,37.79547220738996,6.20608171633784e-09
86,1422,phục_vụ,37.67368483333271,6.595736268056147e-09
87,471,cơ_bản,37.656667115762595,6.652097903089895e-09
88,719,hoàn_hảo,36.93930103523251,9.522099110803448e-09
89,1504,sai,35.73401935125705,1.7396276017258827e-08
90,1188,mới_tinh,35.386243386243386,2.070021618268412e-08
91,814,hợp_lý,34.110551016353796,3.917310164615903e-08
92,1424,pin,33.43275934239532,5.49754194228031e-08
93,600,fullbox,33.1592989134745,6.303035149938153e-08
94,749,hình,32.880169028634405,7.24706261078507e-08
95,1950,vui_vẻ,32.70701871217375,7.902438540582945e-08
96,1618,test,31.327133504757228,1.575431020392391e-07
97,323,chi_tiết,31.249120937316007,1.6380969673421945e-07
98,1935,viền,31.21584355845598,1.6655807671809371e-07
99,380,chảnh,30.560846560846556,2.3109816027633338e-07
100,1512,sang_trọng,30.560846560846556,2.3109816027633338e-07
101,356,chê,29.982737420449972,3.085540796609851e-07
102,1269,nhiệt_tình,29.914752893345153,3.192228315001576e-07
103,864,khách_hàng,29.645320915899074,3.652585207850931e-07
104,1585,sản_phẩm,29.561240820258988,3.809413502086062e-07
105,871,không,29.390619841493795,4.148661409199587e-07
106,2250,ổn,29.29543377854062,4.350882776717257e-07
107,1386,phong_cách,26.23128774231558,2.0134842655599157e-06
108,1098,màu_sắc_đẹp,25.78606038338883,2.5155220744158853e-06
109,371,chút_xíu,25.48853615520282,2.9190040530077124e-06
110,135,84,25.48853615520282,2.9190040530077124e-06
111,1185,một_chút,25.48853615520282,2.9190040530077124e-06
112,1205,new,25.205533462492774,3.3626986683874225e-06
113,1443,que,25.205533462492774,3.3626986683874225e-06
114,2190,đều,25.006953741256428,3.7137185801047125e-06
115,1420,phụ_kiện,24.80900717174808,4.1000819941777605e-06
116,2087,êm,24.364256219102757,5.12116754103086e-06
117,338,chuyên_nghiệp,23.328010928378006,8.597789142664332e-06
118,142,90,23.23774563358534,8.994720023910446e-06
119,2174,đầy_đủ,22.66379634889882,1.1984478851138767e-05
120,1441,quay_phim,22.51851851851852,1.288741557892846e-05
121,1581,sướng,22.13938615274804,1.5577342919681166e-05
122,1152,mượt_mà,21.96799380303226,1.6971129852728888e-05
123,1973,vẻ,21.405779405779406,2.2479883779803774e-05
124,235,bình_chọn,21.046546893047513,2.6902981353201204e-05
125,383,chấp_nhận,21.006036252764776,2.7453466155363282e-05
126,1590,sắc,20.81307002934412,3.023425470334538e-05
127,804,hồng,20.801876210869786,3.0403947517438455e-05
128,2170,đầm,20.791513714693586,3.0561886720152526e-05
129,1783,trầy_xước,19.912522045855383,4.742974364851933e-05
130,475,cạch,19.714285714285715,5.237176974469907e-05
131,1952,ván,19.714285714285715,5.237176974469907e-05
132,1901,tỳ,19.714285714285715,5.237176974469907e-05
133,1932,viettel,19.714285714285715,5.237176974469907e-05
134,1914,uwu,19.714285714285715,5.237176974469907e-05
135,470,cũ_kĩ,19.714285714285715,5.237176974469907e-05
136,495,cầu_mong,19.714285714285715,5.237176974469907e-05
137,502,cọc,19.714285714285715,5.237176974469907e-05
138,1880,tối_đa,19.714285714285715,5.237176974469907e-05
139,1875,tỏ,19.714285714285715,5.237176974469907e-05
140,1855,tưởng_bao,19.714285714285715,5.237176974469907e-05
141,575,dị,19.714285714285715,5.237176974469907e-05
142,594,flip,19.714285714285715,5.237176974469907e-05
143,1827,tí_ti,19.714285714285715,5.237176974469907e-05
144,1974,vẽ,19.714285714285715,5.237176974469907e-05
145,2091,ô_kê,19.714285714285715,5.237176974469907e-05
146,1976,vệ_sinh,19.714285714285715,5.237176974469907e-05
147,349,cháo_lòng,19.714285714285715,5.237176974469907e-05
148,2247,ết,19.714285714285715,5.237176974469907e-05
149,2228,đứt,19.714285714285715,5.237176974469907e-05
150,280,bể,19.714285714285715,5.237176974469907e-05
151,283,bọn,19.714285714285715,5.237176974469907e-05
152,2206,đồ_họa,19.714285714285715,5.237176974469907e-05
153,2193,để_ý,19.714285714285715,5.237176974469907e-05
154,347,chán_chê,19.714285714285715,5.237176974469907e-05
155,357,chênh,19.714285714285715,5.237176974469907e-05
156,453,cãm,19.714285714285715,5.237176974469907e-05
157,358,chìm,19.714285714285715,5.237176974469907e-05
158,2137,đánh_giá_như,19.714285714285715,5.237176974469907e-05
159,2127,đuợc,19.714285714285715,5.237176974469907e-05
160,2110,điếc,19.714285714285715,5.237176974469907e-05
161,405,chổ,19.714285714285715,5.237176974469907e-05
162,2099,ăn_đứt,19.714285714285715,5.237176974469907e-05
163,1770,trông,19.714285714285715,5.237176974469907e-05
164,1781,trần,19.714285714285715,5.237176974469907e-05
165,1157,mảng,19.714285714285715,5.237176974469907e-05
166,629,giáo,19.714285714285715,5.237176974469907e-05
167,1256,nhanh1,19.714285714285715,5.237176974469907e-05
168,1368,onl,19.714285714285715,5.237176974469907e-05
169,874,không_trách,19.714285714285715,5.237176974469907e-05
170,918,kô,19.714285714285715,5.237176974469907e-05
171,938,lau_chùi,19.714285714285715,5.237176974469907e-05
172,991,lông,19.714285714285715,5.237176974469907e-05
173,993,lý,19.714285714285715,5.237176974469907e-05
174,1310,nhẹ_tênh,19.714285714285715,5.237176974469907e-05
175,1283,nhèm,19.714285714285715,5.237176974469907e-05
176,1019,lồi,19.714285714285715,5.237176974469907e-05
177,860,khu_vực,19.714285714285715,5.237176974469907e-05
178,1244,ngầu,19.714285714285715,5.237176974469907e-05
179,1219,ngoi,19.714285714285715,5.237176974469907e-05
180,1215,nghìn,19.714285714285715,5.237176974469907e-05
181,1186,một_tí,19.714285714285715,5.237176974469907e-05
182,1106,máy_dán,19.714285714285715,5.237176974469907e-05
183,1180,mốt,19.714285714285715,5.237176974469907e-05
184,1176,mỏi,19.714285714285715,5.237176974469907e-05
185,1162,mầu,19.714285714285715,5.237176974469907e-05
186,868,khít,19.714285714285715,5.237176974469907e-05
187,836,j7,19.714285714285715,5.237176974469907e-05
188,642,giắc,19.714285714285715,5.237176974469907e-05
189,1681,thả,19.714285714285715,5.237176974469907e-05
190,1759,trày,19.714285714285715,5.237176974469907e-05
191,647,god,19.714285714285715,5.237176974469907e-05
192,1153,mạch,19.714285714285715,5.237176974469907e-05
193,1733,tl,19.714285714285715,5.237176974469907e-05
194,660,góc_cạnh,19.714285714285715,5.237176974469907e-05
195,1724,tiểu_nhân,19.714285714285715,5.237176974469907e-05
196,689,hdsd,19.714285714285715,5.237176974469907e-05
197,1713,tiêu,19.714285714285715,5.237176974469907e-05
198,1669,thô,19.714285714285715,5.237176974469907e-05
199,784,hẻo,19.714285714285715,5.237176974469907e-05
200,1650,thui,19.714285714285715,5.237176974469907e-05
201,1602,sức_khoẻ,19.714285714285715,5.237176974469907e-05
202,736,hàng_hỏa_tốc,19.714285714285715,5.237176974469907e-05
203,741,hàng_y,19.714285714285715,5.237176974469907e-05
204,1580,sước,19.714285714285715,5.237176974469907e-05
205,755,híc,19.714285714285715,5.237176974469907e-05
206,1547,soi,19.714285714285715,5.237176974469907e-05
207,1460,quảng_áo,19.714285714285715,5.237176974469907e-05
208,654,gâm,19.714285714285715,5.237176974469907e-05
209,1128,mèo,19.714285714285715,5.237176974469907e-05
210,34,1tý,19.714285714285715,5.237176974469907e-05
211,107,5v2a,19.714285714285715,5.237176974469907e-05
212,175,androi,19.714285714285715,5.237176974469907e-05
213,141,8x,19.714285714285715,5.237176974469907e-05
214,78,40k,19.714285714285715,5.237176974469907e-05
215,110,600k,19.714285714285715,5.237176974469907e-05
216,123,6x,19.714285714285715,5.237176974469907e-05
217,74,3ngày,19.714285714285715,5.237176974469907e-05
218,29,1t1,19.714285714285715,5.237176974469907e-05
219,174,andr,19.714285714285715,5.237176974469907e-05
220,145,93,19.714285714285715,5.237176974469907e-05
221,201,bi,19.714285714285715,5.237176974469907e-05
222,21,17,19.714285714285715,5.237176974469907e-05
223,28,1máy,19.714285714285715,5.237176974469907e-05
224,152,990k,19.714285714285715,5.237176974469907e-05
225,138,88,19.714285714285715,5.237176974469907e-05
226,193,basic,19.714285714285715,5.237176974469907e-05
227,131,801,19.714285714285715,5.237176974469907e-05
228,36,1đường,19.714285714285715,5.237176974469907e-05
229,2081,âm_thanh,19.39993137392954,6.128559791202444e-05
230,2031,xát,19.322751322751326,6.369683635503186e-05
231,428,cover,19.322751322751326,6.369683635503186e-05
232,1491,rõ_ràng,19.28689884358768,6.484897702577612e-05
233,1805,tuyệt,19.189780542243067,6.807569765543444e-05
234,2061,yếu,19.124588773861852,7.033124630881761e-05
235,146,95,19.117824003262974,7.056953644977827e-05
236,394,chế_độ,19.054759047417352,7.283022402730168e-05
237,2213,đổi,18.9123062765699,7.82068640816473e-05
238,896,kiểu,18.75211583562761,8.472855197159787e-05
239,2248,ọp_ẹp,18.473743244621193,9.738176112340133e-05
240,811,hở,18.473743244621193,9.738176112340133e-05
241,285,bỏ_qua,18.473743244621193,9.738176112340133e-05
242,352,chân,18.473743244621193,9.738176112340133e-05
243,1313,nhựa,18.473743244621193,9.738176112340133e-05
244,1092,màn,18.24244431692893,0.00010932098808671983
245,178,anh_em,18.164085211937326,0.00011368914799380158
246,779,hậu_mãi,18.164085211937326,0.00011368914799380158
247,561,dính,17.806266498985988,0.00013596225473084769
248,507,cổng,17.806266498985988,0.00013596225473084769
249,1148,mướt,17.613581811501668,0.00014971292876820355
250,1826,tí,17.50844149222858,0.00015779390958008482
251,1996,wifi,17.388909962271846,0.00016751209821873607
252,2236,ảnh,17.010943219196403,0.00020235810975239985
253,2200,đọc,16.8914972550471,0.00021481172148453683
254,468,căng,16.084656084656082,0.00032155947398501667
255,2237,ảnh_hưởng,16.082208853086797,0.0003219531800564452
256,1859,tạm,16.029626333694857,0.00033052998822861995
257,1612,tai_nghe,15.89150606709493,0.00035416309395276815
258,2105,đem,15.886962071687268,0.00035496866647193883
259,1096,màu,15.75472458237261,0.00037923204238749506
260,1948,vui,15.485548870987843,0.0004338661699909838
261,387,chậm,15.365727776862679,0.00046065374693220136
262,406,chỗ,14.773434697060676,0.0006194259793544678
263,951,liên_quân,14.773434697060676,0.0006194259793544678
264,149,98,14.399913893704042,0.0007466179519379021
265,1534,shopee,14.26513632295217,0.000798665649102854
266,2114,điện,14.022768729406847,0.000901559636754139
267,2146,đòi_hỏi,14.022768729406847,0.000901559636754139
268,2106,đen,13.971550440408087,0.0009249459818065599
269,1820,tâm,13.768133486936165,0.0010239713375114093
270,1652,thành,13.500687717390074,0.0011704770728664922
271,2104,đc,13.334122418893799,0.001272131791900222
272,924,kết_cấu,13.332634124313538,0.0012730787976380296
273,1990,vừa_lòng,13.332634124313538,0.0012730787976380296
274,445,cày,13.2,0.0013603680375478945
275,1227,nguyên,13.107154948328304,0.0014250085373393275
276,1722,tiền,12.999578619492967,0.0015037559863337524
277,963,long_lanh,12.867724867724867,0.0016062348619012466
278,370,chút,12.526433046690007,0.0019051081062137095
279,1632,thay,12.12648664682926,0.002326841935161223
280,798,hỏng,12.070199290756035,0.002393258038365377
281,148,97,12.015465143944798,0.002459658962022847
282,1842,tư_vấn,11.66403893469688,0.0029321496167677053
283,2090,ít,11.446385235036198,0.003269256736818219
284,2184,đẹp_mắt,11.25925925925926,0.0035899046754654168
285,1318,niềm,11.25925925925926,0.0035899046754654168
286,558,dây,11.120511587932818,0.0038477920297330247
287,2239,ảo,10.88345437310462,0.004331994642580285
288,83,4g,10.728530074889818,0.004680899262309497
289,1883,tốt,10.72586781084073,0.004687134306133813
290,1829,tím,10.72147256872453,0.004697446177830184
291,1584,sản,10.323699247325228,0.005731089517485925
292,994,lăn_tăn,10.250859775485043,0.005943661699878259
293,1369,online,10.223457764086639,0.006025656264050336
294,256,bảo,10.03701437748547,0.006614393383844476
295,1551,sp,9.956282171842487,0.006886852733398562
296,916,kính,9.952480762310474,0.006899955055089817
297,1507,sale,9.89183313420718,0.0071123926904401395
298,1317,niêm_phong,9.846423910135016,0.007275723977506423
299,2142,đét,9.744584052459377,0.007655797873563568
300,953,liền,9.675675456954137,0.007924169747121413
301,1171,mẻ,9.661375661375663,0.007981029780362423
302,1741,toàn_bộ,9.661375661375663,0.007981029780362423
303,992,lõm,9.661375661375663,0.007981029780362423
304,291,bớt,9.661375661375663,0.007981029780362423
305,911,kênh,9.661375661375663,0.007981029780362423
306,1029,lởm,9.661375661375663,0.007981029780362423
307,1572,sóng_sánh,9.661375661375663,0.007981029780362423
308,267,bẩn,9.661375661375663,0.007981029780362423
309,236,bình_luận,9.661375661375663,0.007981029780362423
310,1769,trôi,9.661375661375663,0.007981029780362423
311,72,3h,9.661375661375663,0.007981029780362423
312,334,chrome,9.661375661375663,0.007981029780362423
313,1683,thất_vọng,9.637018909395783,0.008078820016319406
314,1161,mấy,9.493369397798565,0.008680425776686356
315,1467,ram,9.423422481238326,0.008989381418298796
316,2203,đốm,9.236871622310597,0.00986821975451507
317,1649,thua,9.236871622310597,0.00986821975451507
318,2189,đền_bù,9.236871622310597,0.00986821975451507
319,1041,ma,9.236871622310597,0.00986821975451507
320,1601,sụt,9.236871622310597,0.00986821975451507
321,2201,đỏ,9.236871622310597,0.00986821975451507
322,2229,đừng,9.236871622310597,0.00986821975451507
323,404,chốt,9.236871622310597,0.00986821975451507
324,268,bận,9.236871622310597,0.00986821975451507
325,997,lưu,9.236871622310597,0.00986821975451507
326,400,chọc,9.236871622310597,0.00986821975451507
327,592,fire,9.236871622310597,0.00986821975451507
328,1052,may_mắn,9.236871622310597,0.00986821975451507
329,858,khoá,9.236871622310597,0.00986821975451507
330,694,hic,9.236871622310597,0.00986821975451507
331,208,bong,9.236871622310597,0.00986821975451507
332,1725,tiệm,9.236871622310597,0.00986821975451507
333,1991,vừa_phải,9.236871622310597,0.00986821975451507
334,1258,nhanh_nhẹn,9.236871622310597,0.00986821975451507
335,1753,trung_bình,9.236871622310597,0.00986821975451507
336,1999,x3,9.236871622310597,0.00986821975451507
337,216,bung,9.236871622310597,0.00986821975451507
338,1466,ra_mắt,9.236871622310597,0.00986821975451507
339,1043,main,9.236871622310597,0.00986821975451507
340,1561,suốt,9.236871622310597,0.00986821975451507
341,748,hên,9.236871622310597,0.00986821975451507
342,1772,trăm,9.236871622310597,0.00986821975451507
343,1024,lộ,9.236871622310597,0.00986821975451507
344,1693,thời,9.236871622310597,0.00986821975451507
345,957,lo_sợ,9.236871622310597,0.00986821975451507
346,1837,túi,9.236871622310597,0.00986821975451507
347,1455,quản_cáo,9.236871622310597,0.00986821975451507
348,656,gãy,9.236871622310597,0.00986821975451507
349,962,lol,9.236871622310597,0.00986821975451507
350,859,khoẻ,9.230989850139437,0.00989728378072827
351,1347,nắp,9.230989850139437,0.00989728378072827
352,1364,oke,9.171448174763043,0.01019636405556375
353,550,duyệt,8.93428478272637,0.011480074582674334
354,2066,zalo,8.729986517566816,0.012714740887783066
355,220,buồn,8.49862019516348,0.014274078233889001
356,1012,lắp,8.49862019516348,0.014274078233889001
357,242,bóc,8.379973488324666,0.015146485651071266
358,2115,điện_thoại,8.349145322914062,0.0153817634711163
359,766,hư,8.181505840499417,0.016726634994122084
360,1591,sắc_sảo,8.042328042328041,0.017932079466281014
361,1480,ràng,8.042328042328041,0.017932079466281014
362,1474,ro,8.042328042328041,0.017932079466281014
363,238,bình_ổn,8.042328042328041,0.017932079466281014
364,573,dễ_chịu,8.042328042328041,0.017932079466281014
365,597,ful,7.943870780130595,0.018836941004807747
366,1026,lớn,7.918377273980415,0.019078587673815418
367,497,cẩn_thận,7.746570123347184,0.0207899608200059
368,2150,đóng_gói,7.729761663479647,0.020965420700900655
369,1525,ship,7.603055011096886,0.022336626463310076
370,829,ipad,7.59899108346646,0.022382059823877393
371,1870,tắt,7.5945753033547465,0.02243153154515588
372,844,keng,7.397962906314083,0.02474872136908667
373,2145,đòi,7.382716049382715,0.024938112463560806
374,1891,tổng_quan,7.382716049382715,0.024938112463560806
375,813,hợp_lí,7.382716049382715,0.024938112463560806
376,519,cứng_cáp,7.382716049382715,0.024938112463560806
377,1647,thoải_mái,7.382716049382715,0.024938112463560806
378,71,3gb,7.382716049382715,0.024938112463560806
379,641,giật,7.271056388294076,0.026370002227471455
380,2221,đợi,7.263830014518296,0.026465454313020508
381,1158,mất,7.2049303698125975,0.027256447375946805
382,2030,xám,7.180290722046611,0.02759431899325728
383,562,dòng,7.167902745204673,0.02776576831499842
384,1876,tốc,7.0476190476190474,0.029486889922875837
385,1127,mãi,6.998472368565158,0.03022045746943956
386,1586,sản_phẩm_chất_lượng,6.915397130957446,0.03150217885701491
387,1476,rom,6.852858523411305,0.032502792778062874
388,747,hãng,6.846568919026092,0.0326051685234186
389,1597,sốc,6.835117773019271,0.03279238725188367
390,2161,đơn,6.712566486681323,0.034864601668552285
391,1260,nhe,6.666317062156769,0.035680229786788496
392,2052,y_như,6.666317062156769,0.035680229786788496
393,2122,đon,6.666317062156769,0.035680229786788496
394,273,bắt,6.486278508548318,0.03904114245060267
395,915,kích_hoạt,6.455416702859006,0.03964825462447241
396,2210,đồng_nghiệp,6.4338624338624335,0.04007785999652734
397,1711,tiên,6.4338624338624335,0.04007785999652734
398,969,lung_linh,6.4338624338624335,0.04007785999652734
399,786,hết_mình,6.4338624338624335,0.04007785999652734
400,327,chiến,6.4213216309338135,0.04032995380725249
401,210,box,6.386639928395817,0.04103540845221709
402,1518,seal,6.369070427675183,0.04139748230712805
403,1779,trả_lời,6.333027429387171,0.04215028998628248
404,2195,đỉnh,6.253049283265796,0.043869996585647025
405,1761,trái,6.250705278542536,0.04392144246670836
406,596,fre,6.250705278542536,0.04392144246670836
407,2013,xui,6.250705278542536,0.04392144246670836
408,1356,nứt,6.250705278542536,0.04392144246670836
409,2120,đk,6.250705278542536,0.04392144246670836
410,721,hoàn_trả,6.250705278542536,0.04392144246670836
411,1619,tg,6.250705278542536,0.04392144246670836
412,450,câu,6.250705278542536,0.04392144246670836
413,411,chục,6.250705278542536,0.04392144246670836
414,518,cứng,6.250705278542536,0.04392144246670836
415,1548,sony,6.250705278542536,0.04392144246670836
416,409,chờ_đợi,6.250705278542536,0.04392144246670836
417,1841,tý,6.250705278542536,0.04392144246670836
418,907,kèm,6.2122330487451745,0.04477449882113065
419,483,cảm_giác,6.099407452726511,0.04737295767064534
420,1641,thiết_kế,5.983627215128523,0.05019631770001335
421,1864,tầm,5.953455348870584,0.05095931679827826
422,368,chúc,5.886770220817329,0.05268707496171499
423,1407,phản_hồi,5.763188263647118,0.0560453479108148
424,403,chống,5.763188263647118,0.0560453479108148
425,525,da,5.713814899158702,0.05744614093207351
426,330,chiều,5.647477803080944,0.05938349806636854
427,1022,lỗi_lầm,5.526483350894486,0.06308692917858726
428,288,bổ,5.3659630875904964,0.06835903455440166
429,542,docomo,5.360736284362265,0.06853791781072857
430,1598,sống,5.360736284362265,0.06853791781072857
431,16,15,5.360736284362265,0.06853791781072857
432,1182,mỗi_tội,5.360736284362265,0.06853791781072857
433,2015,xung_quanh,5.360736284362265,0.06853791781072857
434,1977,vệt,5.360736284362265,0.06853791781072857
435,1094,màng,5.360736284362265,0.06853791781072857
436,1659,thân,5.360736284362265,0.06853791781072857
437,1429,poco,5.360736284362265,0.06853791781072857
438,480,cải_thiện,5.360736284362265,0.06853791781072857
439,1302,nhật,5.360736284362265,0.06853791781072857
440,1695,thời_lượng,5.360736284362265,0.06853791781072857
441,239,bít,5.360736284362265,0.06853791781072857
442,862,khuyên,5.360736284362265,0.06853791781072857
443,2141,đáp_ứng,5.360736284362265,0.06853791781072857
444,870,khóa,5.360736284362265,0.06853791781072857
445,959,load,5.360736284362265,0.06853791781072857
446,379,chả,5.360736284362265,0.06853791781072857
447,1764,trâu_bò,5.339236146516659,0.06927867963759796
448,2168,đảm_bảo,5.316202712348322,0.07008115466019535
449,1362,ok,5.263146018091599,0.07196517129285875
450,1731,tks,5.232201694728461,0.07308728644712371
451,274,bắt_mắt,5.161849623662614,0.07570395972131129
452,1865,tận,5.158023936039639,0.07584890815983428
453,2065,z5,5.137350871826246,0.07663698882806291
454,1238,người_ta,5.137350871826246,0.07663698882806291
455,374,chưa,5.093566470257537,0.07833324077294472
456,1951,vàng,5.039970852661038,0.08046077934979227
457,1717,tiếng,5.024836756813915,0.08107193934532697
458,1873,tệ,5.007822400908971,0.08176457476941047
459,718,hoàn,5.007822400908971,0.08176457476941047
460,1191,mờ,5.007822400908971,0.08176457476941047
461,936,lag,4.920248029772973,0.08542435641852948
462,104,5sao,4.897467147696577,0.08640294018360559
463,2202,đối,4.825396825396826,0.08957326253887994
464,696,hihi,4.825396825396826,0.08957326253887994
465,464,công_nhận,4.825396825396826,0.08957326253887994
466,2017,xuất_sắc,4.825396825396826,0.08957326253887994
467,2255,ứng,4.825396825396826,0.08957326253887994
468,785,hết_lòng,4.825396825396826,0.08957326253887994
469,1187,mới_dụng,4.825396825396826,0.08957326253887994
470,70,3g,4.825396825396826,0.08957326253887994
471,1824,tì_vết,4.825396825396826,0.08957326253887994
472,1223,ngoại_hình_như,4.825396825396826,0.08957326253887994
473,1811,tuột,4.783453995445429,0.0914715761872225
474,1803,tui,4.773121239930662,0.09194537576379959
475,761,hôm_nay,4.773121239930662,0.09194537576379959
476,2177,đập_hộp,4.773121239930662,0.09194537576379959
477,965,loại,4.773121239930662,0.09194537576379959
478,244,bù,4.773121239930662,0.09194537576379959
479,984,lâu_dài,4.66646273070256,0.0969818564044326
480,1869,tận_tình,4.633542178866947,0.09859141506865053
481,161,active,4.6178240032629745,0.09936930641049073
482,1957,vô,4.6178240032629745,0.09936930641049073
483,284,bọng,4.6178240032629745,0.09936930641049073
484,1178,mỏng,4.6178240032629745,0.09936930641049073
485,1600,sợ,4.6178240032629745,0.09936930641049073
486,2231,ơn,4.6178240032629745,0.09936930641049073
487,1716,tiếc,4.5856920038219116,0.10097866703648659
488,2,10,4.568104163440827,0.10187058133908736
489,530,dc,4.556745182012847,0.10245080047477012
490,346,chán,4.512452556563906,0.10474501840726735
491,958,loa,4.494790127425412,0.10567414074068524
492,2068,zin,4.447766068121275,0.10818819369885888
493,3,100,4.322505844276007,0.11518071812254131
494,2108,đi,4.317120424186804,0.11549128434391467
495,1083,mong,4.27627091759854,0.11787441996557445
496,1800,trừ,4.258257089092208,0.11894090039795126
497,1784,trắng,4.230178443968594,0.12062252689183221
498,326,chip,4.226901419620906,0.12082033037804049
499,1528,shipper,4.226901419620906,0.12082033037804049
500,37,20,4.226901419620906,0.12082033037804049
501,1389,phàn_nàn,4.226901419620906,0.12082033037804049
502,1113,máy_ngon,4.226901419620906,0.12082033037804049
503,751,hình_như,4.226901419620906,0.12082033037804049
504,1166,mắt,4.226901419620906,0.12082033037804049
505,2003,xiaomi,4.189986744162333,0.1230710593562567
506,1936,việt,4.113128841180234,0.12789260117435766
507,661,gói,4.077731747270116,0.13017626352348935
