,index,word,_score,_pvalue
129,1859,tạm,32.03879866147252,1.1037310678543216e-07
130,1800,trừ,29.709908471552637,3.536513713470534e-07
131,468,căng,29.251592356687894,4.447310238369765e-07
132,273,bắt,29.147343244810347,4.685272266673053e-07
133,1538,sim,28.513065695117966,6.433783657701136e-07
134,2170,đầm,28.488709385630038,6.512614302306163e-07
135,1570,sóng,27.168243715369453,1.2603490422748775e-06
136,497,cẩn_thận,27.031138252210674,1.3497797511700606e-06
137,1784,trắng,26.823960447923547,1.4971006445448747e-06
138,1148,mướt,26.805940249643054,1.5106506214250703e-06
139,2088,êm_ru,26.32643312101911,1.919940118850664e-06
140,130,80,26.311626228036804,1.934207039814452e-06
141,1589,sập,26.311626228036804,1.934207039814452e-06
142,1948,vui,26.08734135699282,2.163743621186948e-06
143,2237,ảnh_hưởng,25.557007299457542,2.8207615684810407e-06
144,469,cũ,25.28964841450528,3.2242048145462853e-06
145,2213,đổi,24.803450487024403,4.1114892649831464e-06
146,1026,lớn,23.86808391553986,6.5631364114218325e-06
147,284,bọng,23.401273885350317,8.288538155421206e-06
148,300,cam,23.21266587456627,9.108222898072036e-06
149,1870,tắt,23.13288406942371,9.478902345774015e-06
150,149,98,23.13288406942371,9.478902345774015e-06
151,445,cày,22.96759933272672,1.0295541028008038e-05
152,352,chân,22.789478883132848,1.1254534525776276e-05
153,1269,nhiệt_tình,22.610970195572655,1.2305243350207566e-05
154,1191,mờ,22.289317020267607,1.4452277980318848e-05
155,1632,thay,21.888476453464573,1.7659472610627047e-05
156,1339,nút,21.77786418808458,1.8663662729689483e-05
157,1188,mới_tinh,21.518122232705263,2.1251966698629725e-05
158,1056,mes,21.476190476190474,2.1702236502545155e-05
159,2121,đo,21.476190476190474,2.1702236502545155e-05
160,714,home,21.476190476190474,2.1702236502545155e-05
161,2201,đỏ,21.476190476190474,2.1702236502545155e-05
162,2234,ưu_điểm,21.476190476190474,2.1702236502545155e-05
163,2203,đốm,21.476190476190474,2.1702236502545155e-05
164,1601,sụt,21.476190476190474,2.1702236502545155e-05
165,186,au,21.476190476190474,2.1702236502545155e-05
166,30,1tr,21.476190476190474,2.1702236502545155e-05
167,139,89,21.476190476190474,2.1702236502545155e-05
168,997,lưu,21.476190476190474,2.1702236502545155e-05
169,1295,nhảy,21.476190476190474,2.1702236502545155e-05
170,2147,đóm,21.476190476190474,2.1702236502545155e-05
171,147,96,21.476190476190474,2.1702236502545155e-05
172,1059,mi,21.476190476190474,2.1702236502545155e-05
173,395,chết,21.476190476190474,2.1702236502545155e-05
174,1462,quần,21.476190476190474,2.1702236502545155e-05
175,85,4h,21.476190476190474,2.1702236502545155e-05
176,2001,xanh,21.352743875669503,2.308397422166843e-05
177,1518,seal,20.92416869685871,2.860055746831358e-05
178,1293,nhạc,20.21647625787753,4.074252670091176e-05
179,979,làm_việc,20.197125468466766,4.113863991376281e-05
180,1779,trả_lời,19.944098106359935,4.668680164852171e-05
181,483,cảm_giác,19.49320577617255,5.8493033979731244e-05
182,2142,đét,19.080583274719643,7.189587707580265e-05
183,1317,niêm_phong,19.012484959237412,7.438602426889113e-05
184,2250,ổn,18.986174649255748,7.537104881710198e-05
185,1512,sang_trọng,18.783895413489386,8.339287309522737e-05
186,994,lăn_tăn,18.454375604351725,9.832936941137278e-05
187,368,chúc,18.421898732922493,9.993911909144407e-05
188,1168,mặt,18.32601983566946,0.00010484684225720377
189,1957,vô,18.196299288861994,0.00011187262122025783
190,641,giật,18.196299288861994,0.00011187262122025783
191,2041,xước,17.904318766995125,0.00012945731002383362
192,1864,tầm,17.431813619050125,0.00016395692623840443
193,1326,nt,17.340618140310827,0.0001716060577164781
194,636,giải_quyết,17.216614953640036,0.00018258267445276448
195,1353,nổi,17.216614953640036,0.00018258267445276448
196,237,bình_thường,16.91912313640936,0.00021186493863942202
197,2231,ơn,16.230982617180615,0.00029887315403279917
198,996,lưng,15.632938329419435,0.0004030422492315555
199,1584,sản,15.63111863302002,0.0004034091233710036
200,1973,vẻ,15.204251831942793,0.000499388645844188
201,752,hình_thức,15.18244246539631,0.0005048641207589775
202,233,bé,14.99729080888673,0.0005538340834425902
203,2160,đơ,14.99729080888673,0.0005538340834425902
204,235,bình_chọn,14.655831106860202,0.0006569415204373495
205,238,bình_ổn,14.625796178343947,0.0006668815665745882
206,573,dễ_chịu,14.625796178343947,0.0006668815665745882
207,1591,sắc_sảo,14.625796178343947,0.0006668815665745882
208,1480,ràng,14.625796178343947,0.0006668815665745882
209,1474,ro,14.625796178343947,0.0006668815665745882
210,1357,nửa,14.47642541253443,0.0007185949533025982
211,2239,ảo,14.47642541253443,0.0007185949533025982
212,346,chán,14.23516258377967,0.0008107252894357247
213,370,chút,14.148890054637963,0.000846462186904114
214,2120,đk,13.959180062683249,0.0009306846765517651
215,870,khóa,13.959180062683249,0.0009306846765517651
216,1646,thoại,13.959180062683249,0.0009306846765517651
217,530,dc,13.879730441654232,0.000968400108531746
218,1307,nhẹ,13.476486457456964,0.0011847266232034265
219,676,gọn_gàng,13.402970124821527,0.0012290852783371352
220,859,khoẻ,13.402970124821527,0.0012290852783371352
221,2122,đon,13.402970124821527,0.0012290852783371352
222,1012,lắp,13.385062784935304,0.0012401395164010809
223,1412,phần_mềm,13.354906950507214,0.001258979917431069
224,674,gọi,13.261425135533148,0.0013192227154374557
225,877,khắc_phục,13.155813114018402,0.0013907577214649766
226,518,cứng,13.155813114018402,0.0013907577214649766
227,828,ios,13.155813114018402,0.0013907577214649766
228,869,khó_chịu,13.155813114018402,0.0013907577214649766
229,848,khay,13.155813114018402,0.0013907577214649766
230,319,che,13.155813114018402,0.0013907577214649766
231,473,cường,13.155813114018402,0.0013907577214649766
232,365,chói,13.155813114018402,0.0013907577214649766
233,1116,máy_oke,13.155813114018402,0.0013907577214649766
234,1278,nhung,13.155813114018402,0.0013907577214649766
235,1020,lỗ,13.155813114018402,0.0013907577214649766
236,2195,đỉnh,13.04367067849641,0.0014709669000990304
237,1641,thiết_kế,13.04367067849641,0.0014709669000990304
238,1184,một,12.572447462352685,0.0018617772603101697
239,2106,đen,12.406588502769763,0.002022756181313863
240,699,hiển_thị,12.2924881205136,0.0021415100664700223
241,550,duyệt,12.068025821238429,0.0023958602887843416
242,1586,sản_phẩm_chất_lượng,12.060522788578217,0.002404865278403917
243,1306,nhắn_tin,12.055211197217155,0.0024112605977943866
244,256,bảo,12.055211197217155,0.0024112605977943866
245,524,cực_kỳ,11.941126599696993,0.002552803020351559
246,786,hết_mình,11.700636942675159,0.0028789821387812053
247,1427,pin_khỏe,11.700636942675159,0.0028789821387812053
248,2210,đồng_nghiệp,11.700636942675159,0.0028789821387812053
249,902,ko,11.69509002948186,0.0028869779536830798
250,1868,tận_tâm,11.687379809988467,0.002898129051072424
251,548,dung_lượng,11.663254473764026,0.002933299920756911
252,799,hốt,11.415311273644871,0.003320447762839728
253,1981,vỏ,11.404510269449652,0.0033384283563635203
254,2044,xấu,11.38879864304232,0.0033647577097590587
255,1852,tương_đối,10.944238226732287,0.004202317528534347
256,946,lit,10.738095238095237,0.004658565927680443
257,1208,nfc,10.738095238095237,0.004658565927680443
258,1204,net,10.738095238095237,0.004658565927680443
259,759,hôi,10.738095238095237,0.004658565927680443
260,441,cycle,10.738095238095237,0.004658565927680443
261,1579,sưu_tập,10.738095238095237,0.004658565927680443
262,941,len,10.738095238095237,0.004658565927680443
263,1558,super,10.738095238095237,0.004658565927680443
264,1352,nổ,10.738095238095237,0.004658565927680443
265,451,cây_xanh,10.738095238095237,0.004658565927680443
266,460,công_cộng,10.738095238095237,0.004658565927680443
267,1242,ngả,10.738095238095237,0.004658565927680443
268,835,j5,10.738095238095237,0.004658565927680443
269,775,hạt,10.738095238095237,0.004658565927680443
270,660,góc_cạnh,10.738095238095237,0.004658565927680443
271,663,gõ,10.738095238095237,0.004658565927680443
272,667,gạt,10.738095238095237,0.004658565927680443
273,1524,shield,10.738095238095237,0.004658565927680443
274,1213,nghiêng,10.738095238095237,0.004658565927680443
275,837,jack,10.738095238095237,0.004658565927680443
276,672,gắng,10.738095238095237,0.004658565927680443
277,1543,slowmo,10.738095238095237,0.004658565927680443
278,453,cãm,10.738095238095237,0.004658565927680443
279,673,gắp,10.738095238095237,0.004658565927680443
280,850,khe_cắm,10.738095238095237,0.004658565927680443
281,1203,nchung_tệ,10.738095238095237,0.004658565927680443
282,1186,một_tí,10.738095238095237,0.004658565927680443
283,1198,n9p,10.738095238095237,0.004658565927680443
284,853,khiếp,10.738095238095237,0.004658565927680443
285,1119,máy_sạc,10.738095238095237,0.004658565927680443
286,1651,thuê_bao,10.738095238095237,0.004658565927680443
287,1112,máy_mạnh,10.738095238095237,0.004658565927680443
288,1648,thu,10.738095238095237,0.004658565927680443
289,1130,mép,10.738095238095237,0.004658565927680443
290,1106,máy_dán,10.738095238095237,0.004658565927680443
291,1102,máy_bay,10.738095238095237,0.004658565927680443
292,717,hoài,10.738095238095237,0.004658565927680443
293,1153,mạch,10.738095238095237,0.004658565927680443
294,396,chỉ_tội,10.738095238095237,0.004658565927680443
295,398,chỉnh_sửa,10.738095238095237,0.004658565927680443
296,1634,thay_vì,10.738095238095237,0.004658565927680443
297,1100,mát,10.738095238095237,0.004658565927680443
298,1621,th,10.738095238095237,0.004658565927680443
299,407,chớp_nhoáng,10.738095238095237,0.004658565927680443
300,868,khít,10.738095238095237,0.004658565927680443
301,1181,mồ_hôi,10.738095238095237,0.004658565927680443
302,1605,sửa_chữa,10.738095238095237,0.004658565927680443
303,698,hiền_lành,10.738095238095237,0.004658565927680443
304,1594,sọc,10.738095238095237,0.004658565927680443
305,427,count,10.738095238095237,0.004658565927680443
306,922,kẻ,10.738095238095237,0.004658565927680443
307,1095,mành_mành,10.738095238095237,0.004658565927680443
308,960,loay_hoay,10.738095238095237,0.004658565927680443
309,1195,mở_màn_hình,10.738095238095237,0.004658565927680443
310,1197,mỹ,10.738095238095237,0.004658565927680443
311,754,hìnk,10.738095238095237,0.004658565927680443
312,1503,sac,10.738095238095237,0.004658565927680443
313,648,goi,10.738095238095237,0.004658565927680443
314,472,cơm,10.738095238095237,0.004658565927680443
315,1330,nát,10.738095238095237,0.004658565927680443
316,1430,popup,10.738095238095237,0.004658565927680443
317,529,day,10.738095238095237,0.004658565927680443
318,1303,nhậy,10.738095238095237,0.004658565927680443
319,1425,pin_chai,10.738095238095237,0.004658565927680443
320,605,gg,10.738095238095237,0.004658565927680443
321,995,lưc,10.738095238095237,0.004658565927680443
322,604,gcam,10.738095238095237,0.004658565927680443
323,1310,nhẹ_tênh,10.738095238095237,0.004658565927680443
324,1417,phồng,10.738095238095237,0.004658565927680443
325,599,full,10.738095238095237,0.004658565927680443
326,595,fps,10.738095238095237,0.004658565927680443
327,1404,phông,10.738095238095237,0.004658565927680443
328,818,ib,10.738095238095237,0.004658565927680443
329,544,down,10.738095238095237,0.004658565927680443
330,526,da_màu,10.738095238095237,0.004658565927680443
331,545,drain,10.738095238095237,0.004658565927680443
332,1400,phép,10.738095238095237,0.004658565927680443
333,1395,phát_âm_lượng,10.738095238095237,0.004658565927680443
334,588,fai,10.738095238095237,0.004658565927680443
335,586,exynos,10.738095238095237,0.004658565927680443
336,816,hụt,10.738095238095237,0.004658565927680443
337,1003,lượn,10.738095238095237,0.004658565927680443
338,1368,onl,10.738095238095237,0.004658565927680443
339,1365,okela,10.738095238095237,0.004658565927680443
340,1006,lầm,10.738095238095237,0.004658565927680443
341,1345,nản,10.738095238095237,0.004658565927680443
342,1351,nồi,10.738095238095237,0.004658565927680443
343,1360,ohats,10.738095238095237,0.004658565927680443
344,1297,nhấp_nháy,10.738095238095237,0.004658565927680443
345,993,lý,10.738095238095237,0.004658565927680443
346,655,gâp,10.738095238095237,0.004658565927680443
347,784,hẻo,10.738095238095237,0.004658565927680443
348,1243,ngầm,10.738095238095237,0.004658565927680443
349,1249,nh,10.738095238095237,0.004658565927680443
350,479,cạy,10.738095238095237,0.004658565927680443
351,1256,nhanh1,10.738095238095237,0.004658565927680443
352,970,lung_tung,10.738095238095237,0.004658565927680443
353,579,dở_tệ,10.738095238095237,0.004658565927680443
354,644,giữa_chừng,10.738095238095237,0.004658565927680443
355,1490,rôi,10.738095238095237,0.004658565927680443
356,1058,mh,10.738095238095237,0.004658565927680443
357,1489,rò,10.738095238095237,0.004658565927680443
358,638,giải_đáp,10.738095238095237,0.004658565927680443
359,1271,nhiệt_độ,10.738095238095237,0.004658565927680443
360,1488,rít,10.738095238095237,0.004658565927680443
361,1283,nhèm,10.738095238095237,0.004658565927680443
362,1442,quay_vòng,10.738095238095237,0.004658565927680443
363,1479,rung,10.738095238095237,0.004658565927680443
364,501,cặn_bã,10.738095238095237,0.004658565927680443
365,505,cố_ý,10.738095238095237,0.004658565927680443
366,1471,restart,10.738095238095237,0.004658565927680443
367,1468,ran,10.738095238095237,0.004658565927680443
368,508,cỗ,10.738095238095237,0.004658565927680443
369,629,giáo,10.738095238095237,0.004658565927680443
370,1289,nhô,10.738095238095237,0.004658565927680443
371,513,cụm,10.738095238095237,0.004658565927680443
372,1048,maps,10.738095238095237,0.004658565927680443
373,1032,lục,10.738095238095237,0.004658565927680443
374,981,lá,10.738095238095237,0.004658565927680443
375,622,giao_hành,10.738095238095237,0.004658565927680443
376,1284,nhét,10.738095238095237,0.004658565927680443
377,1577,sơmi,10.738095238095237,0.004658565927680443
378,118,69,10.738095238095237,0.004658565927680443
379,48,2c,10.738095238095237,0.004658565927680443
380,2224,đụng_chạm,10.738095238095237,0.004658565927680443
381,2223,đục,10.738095238095237,0.004658565927680443
382,45,2800mah,10.738095238095237,0.004658565927680443
383,249,băng_keo,10.738095238095237,0.004658565927680443
384,248,băng_dính,10.738095238095237,0.004658565927680443
385,2217,đột_ngột,10.738095238095237,0.004658565927680443
386,1756,trung_thực,10.738095238095237,0.004658565927680443
387,337,chuyên_gia,10.738095238095237,0.004658565927680443
388,339,chuyển_khoản,10.738095238095237,0.004658565927680443
389,52,2k7,10.738095238095237,0.004658565927680443
390,311,ccid,10.738095238095237,0.004658565927680443
391,53,2ngay,10.738095238095237,0.004658565927680443
392,54,2p,10.738095238095237,0.004658565927680443
393,1897,từ_điển,10.738095238095237,0.004658565927680443
394,2209,đồng_hồ,10.738095238095237,0.004658565927680443
395,1733,tl,10.738095238095237,0.004658565927680443
396,57,2tr4,10.738095238095237,0.004658565927680443
397,2207,đồn,10.738095238095237,0.004658565927680443
398,2206,đồ_họa,10.738095238095237,0.004658565927680443
399,2204,đống,10.738095238095237,0.004658565927680443
400,1843,tươi,10.738095238095237,0.004658565927680443
401,271,bậy,10.738095238095237,0.004658565927680443
402,2228,đứt,10.738095238095237,0.004658565927680443
403,35,1đ,10.738095238095237,0.004658565927680443
404,315,cha_mẹ,10.738095238095237,0.004658565927680443
405,18,15w,10.738095238095237,0.004658565927680443
406,21,17,10.738095238095237,0.004658565927680443
407,1790,trọng_lượng,10.738095238095237,0.004658565927680443
408,303,came,10.738095238095237,0.004658565927680443
409,302,camara,10.738095238095237,0.004658565927680443
410,1796,trở_lại,10.738095238095237,0.004658565927680443
411,2247,ết,10.738095238095237,0.004658565927680443
412,2242,ấn,10.738095238095237,0.004658565927680443
413,297,bực,10.738095238095237,0.004658565927680443
414,294,bừng_bừng,10.738095238095237,0.004658565927680443
415,1801,trừ_bị,10.738095238095237,0.004658565927680443
416,25,1c,10.738095238095237,0.004658565927680443
417,2240,ấm,10.738095238095237,0.004658565927680443
418,1809,tuổi_thọ,10.738095238095237,0.004658565927680443
419,1810,tuổi_đời,10.738095238095237,0.004658565927680443
420,2238,ảnk,10.738095238095237,0.004658565927680443
421,31,1tr4,10.738095238095237,0.004658565927680443
422,32,1tr7,10.738095238095237,0.004658565927680443
423,2193,để_ý,10.738095238095237,0.004658565927680443
424,1928,vcl,10.738095238095237,0.004658565927680443
425,67,37,10.738095238095237,0.004658565927680443
426,2192,để_dành,10.738095238095237,0.004658565927680443
427,2153,đôi_khi,10.738095238095237,0.004658565927680443
428,159,accu,10.738095238095237,0.004658565927680443
429,2040,xưa,10.738095238095237,0.004658565927680443
430,2043,xạc,10.738095238095237,0.004658565927680443
431,1686,thằng,10.738095238095237,0.004658565927680443
432,101,5k,10.738095238095237,0.004658565927680443
433,145,93,10.738095238095237,0.004658565927680443
434,144,92,10.738095238095237,0.004658565927680443
435,2138,đánh_vật,10.738095238095237,0.004658565927680443
436,107,5v2a,10.738095238095237,0.004658565927680443
437,136,85,10.738095238095237,0.004658565927680443
438,1668,thòi,10.738095238095237,0.004658565927680443
439,2080,âm,10.738095238095237,0.004658565927680443
440,108,5x,10.738095238095237,0.004658565927680443
441,126,75,10.738095238095237,0.004658565927680443
442,125,720,10.738095238095237,0.004658565927680443
443,2112,điều_hành,10.738095238095237,0.004658565927680443
444,2111,điền,10.738095238095237,0.004658565927680443
445,1663,thâý,10.738095238095237,0.004658565927680443
446,90,4tr6,10.738095238095237,0.004658565927680443
447,1785,trắng_ngà,10.738095238095237,0.004658565927680443
448,1697,thụt,10.738095238095237,0.004658565927680443
449,194,battery,10.738095238095237,0.004658565927680443
450,1943,volume,10.738095238095237,0.004658565927680443
451,1952,ván,10.738095238095237,0.004658565927680443
452,206,bk,10.738095238095237,0.004658565927680443
453,205,bjo,10.738095238095237,0.004658565927680443
454,1960,võ,10.738095238095237,0.004658565927680443
455,201,bi,10.738095238095237,0.004658565927680443
456,1963,vũ,10.738095238095237,0.004658565927680443
457,8,10w,10.738095238095237,0.004658565927680443
458,196,be,10.738095238095237,0.004658565927680443
459,7,10s,10.738095238095237,0.004658565927680443
460,1972,vặt,10.738095238095237,0.004658565927680443
461,1712,tiêp,10.738095238095237,0.004658565927680443
462,1989,vứt,10.738095238095237,0.004658565927680443
463,2172,đầu_bảng,10.738095238095237,0.004658565927680443
464,6,10p,10.738095238095237,0.004658565927680443
465,81,480,10.738095238095237,0.004658565927680443
466,169,amoled,10.738095238095237,0.004658565927680443
467,87,4k5,10.738095238095237,0.004658565927680443
468,1087,mua,10.679370008430755,0.0047973816273075105
469,274,bắt_mắt,10.607339880232335,0.004973308629646786
470,873,không_thể,10.600505983656308,0.004990331234171978
471,190,bao,10.585121288648164,0.005028866619956511
472,1616,tem,10.376469107618462,0.0055818525816547495
473,374,chưa,10.34295062121291,0.005676188497855982
474,188,ban_đầu,10.164378678269227,0.006206306421499745
475,1507,sale,9.615194540954239,0.008167460338813734
476,1783,trầy_xước,9.503496871274892,0.008636581487432989
477,916,kính,9.393603707845493,0.009124411689982046
478,1700,thử,9.351141262362702,0.009320205220302002
479,1016,lịch_sự,9.253153627769484,0.00978820867765655
480,2248,ọp_ẹp,9.253153627769484,0.00978820867765655
481,811,hở,9.253153627769484,0.00978820867765655
482,678,gốc,9.253153627769484,0.00978820867765655
483,75,3tr,9.253153627769484,0.00978820867765655
484,1672,thông_tin,9.253153627769484,0.00978820867765655
485,351,cháy,9.253153627769484,0.00978820867765655
486,747,hãng,9.239463868715092,0.009855437611331966
487,1612,tai_nghe,9.152166046911955,0.010295143256399462
488,1936,việt,9.151250996593717,0.010299854621157773
489,2031,xát,9.098149644430997,0.010576985450507996
490,1688,thẻ_nhớ,9.098149644430997,0.010576985450507996
491,514,củ,9.098149644430997,0.010576985450507996
492,1658,tháo,9.098149644430997,0.010576985450507996
493,1782,trầy,8.991546891992918,0.011156048676193372
494,381,chấm,8.911733502784177,0.01161025230987126
495,2184,đẹp_mắt,8.911733502784177,0.01161025230987126
496,565,dăm,8.872377449075065,0.01184098187257706
497,2145,đòi,8.77547770700637,0.012428800810907047
498,2255,ứng,8.77547770700637,0.012428800810907047
499,1548,sony,8.77547770700637,0.012428800810907047
500,785,hết_lòng,8.77547770700637,0.012428800810907047
501,1473,ri,8.77547770700637,0.012428800810907047
502,433,cua,8.77547770700637,0.012428800810907047
503,146,95,8.726118826664235,0.012739353021974835
504,83,4g,8.726118826664235,0.012739353021974835
505,1122,máy_đẹp,8.684150795877876,0.013009500276227019
506,2,10,8.533218044726862,0.014029275544640531
507,2221,đợi,8.417211957514002,0.014867078923075325
508,1909,up,8.240934234787954,0.01623692811868705
509,1953,vân,8.178312863438276,0.016753360202613286
510,915,kích_hoạt,7.890602605275188,0.019345386675439995
