,index,word,_score,_pvalue
62,407,chớp_nhoáng,40.083333333333336,1.977036824125374e-09
63,1138,mô,40.083333333333336,1.977036824125374e-09
64,1198,n9p,40.083333333333336,1.977036824125374e-09
65,1102,máy_bay,40.083333333333336,1.977036824125374e-09
66,1348,nối,40.083333333333336,1.977036824125374e-09
67,2194,đểu,40.083333333333336,1.977036824125374e-09
68,348,chán_thế,40.083333333333336,1.977036824125374e-09
69,339,chuyển_khoản,40.083333333333336,1.977036824125374e-09
70,1284,nhét,40.083333333333336,1.977036824125374e-09
71,1304,nhắc,40.083333333333336,1.977036824125374e-09
72,329,chiếu_lệ,40.083333333333336,1.977036824125374e-09
73,2137,đánh_giá_như,40.083333333333336,1.977036824125374e-09
74,197,beiets,40.083333333333336,1.977036824125374e-09
75,1974,vẽ,40.083333333333336,1.977036824125374e-09
76,540,diễn_giải,40.083333333333336,1.977036824125374e-09
77,502,cọc,40.083333333333336,1.977036824125374e-09
78,578,dở,40.083333333333336,1.977036824125374e-09
79,1577,sơmi,40.083333333333336,1.977036824125374e-09
80,1055,men,40.083333333333336,1.977036824125374e-09
81,506,cốc,40.083333333333336,1.977036824125374e-09
82,508,cỗ,40.083333333333336,1.977036824125374e-09
83,2043,xạc,40.083333333333336,1.977036824125374e-09
84,118,69,40.083333333333336,1.977036824125374e-09
85,515,củ_sạc,40.083333333333336,1.977036824125374e-09
86,1963,vũ,40.083333333333336,1.977036824125374e-09
87,2108,đi,37.70164835164836,6.504157976772727e-09
88,896,kiểu,37.199938949938954,8.358645245381706e-09
89,1767,tróc,35.97649572649573,1.541002040850162e-08
90,1893,tờ,35.97649572649573,1.541002040850162e-08
91,1961,văn_phòng,35.92307692307692,1.582715879398666e-08
92,2201,đỏ,35.92307692307692,1.582715879398666e-08
93,892,kiên,35.92307692307692,1.582715879398666e-08
94,2203,đốm,35.92307692307692,1.582715879398666e-08
95,571,dẻo,35.92307692307692,1.582715879398666e-08
96,1396,phát_đạt,35.64045954045954,1.822940713405589e-08
97,600,fullbox,32.525787545787544,8.651969397651356e-08
98,259,bảo_vệ,29.997582417582414,3.0627231611626823e-07
99,965,loại,29.997582417582414,3.0627231611626823e-07
100,220,buồn,29.553492935635795,3.8241995719332273e-07
101,310,care,28.022435897435898,8.22252798252493e-07
102,291,bớt,28.022435897435898,8.22252798252493e-07
103,2189,đền_bù,28.022435897435898,8.22252798252493e-07
104,692,hi,28.022435897435898,8.22252798252493e-07
105,1837,túi,28.022435897435898,8.22252798252493e-07
106,1578,sơn,28.022435897435898,8.22252798252493e-07
107,2225,đủ,27.982455738705738,8.388550846016167e-07
108,476,cạnh,26.610862214708366,1.6654235086034349e-06
109,428,cover,25.50325091575091,2.897606641138193e-06
110,1136,móp,25.212837955695104,3.3504396636859918e-06
111,1986,vỡ,24.278266178266176,5.346154240282888e-06
112,130,80,24.067582417582415,5.940060682153129e-06
113,1092,màn,22.682661782661782,1.1871964149087769e-05
114,1172,mềm,22.64322344322344,1.2108392852770883e-05
115,420,chữ,22.64322344322344,1.2108392852770883e-05
116,1370,otg,22.64322344322344,1.2108392852770883e-05
117,669,gấp,22.64322344322344,1.2108392852770883e-05
118,781,hẳn,22.64322344322344,1.2108392852770883e-05
119,1619,tg,22.64322344322344,1.2108392852770883e-05
120,650,google,22.64322344322344,1.2108392852770883e-05
121,824,inbox,22.64322344322344,1.2108392852770883e-05
122,336,chu_đáo,21.847201635573725,1.8027704980485886e-05
123,2041,xước,20.522806067172258,3.495660812128829e-05
124,1950,vui_vẻ,19.96003256003256,4.631631514430526e-05
125,1716,tiếc,19.654468864468864,5.396178580284977e-05
126,1253,nha_shop,19.08342490842491,7.179379873650313e-05
127,1246,ngắn,19.08342490842491,7.179379873650313e-05
128,147,96,19.08342490842491,7.179379873650313e-05
129,400,chọc,19.08342490842491,7.179379873650313e-05
130,236,bình_luận,19.08342490842491,7.179379873650313e-05
131,1086,ms,19.08342490842491,7.179379873650313e-05
132,404,chốt,19.08342490842491,7.179379873650313e-05
133,1291,như_không,19.08342490842491,7.179379873650313e-05
134,997,lưu,19.08342490842491,7.179379873650313e-05
135,1029,lởm,19.08342490842491,7.179379873650313e-05
136,466,cùi,19.08342490842491,7.179379873650313e-05
137,632,giùm,19.08342490842491,7.179379873650313e-05
138,198,best,19.08342490842491,7.179379873650313e-05
139,1171,mẻ,19.08342490842491,7.179379873650313e-05
140,1401,phê,19.08342490842491,7.179379873650313e-05
141,1753,trung_bình,19.08342490842491,7.179379873650313e-05
142,1363,okay,19.08342490842491,7.179379873650313e-05
143,1991,vừa_phải,19.08342490842491,7.179379873650313e-05
144,1923,va,19.08342490842491,7.179379873650313e-05
145,2144,đính,19.08342490842491,7.179379873650313e-05
146,2042,xướt,19.08342490842491,7.179379873650313e-05
147,2188,đề_nghị,19.08342490842491,7.179379873650313e-05
148,659,góc,19.0799016772701,7.192038327462985e-05
149,1139,mô_tả,18.43080534488985,9.949504913797794e-05
150,1504,sai,18.297847985347985,0.00010633415754464816
151,500,cắm,18.297847985347985,0.00010633415754464816
152,1821,tâm_lý,17.96153846153846,0.0001258060363972519
153,1814,tviet,17.96153846153846,0.0001258060363972519
154,689,hdsd,17.96153846153846,0.0001258060363972519
155,1812,tuỳ,17.96153846153846,0.0001258060363972519
156,228,bám,17.96153846153846,0.0001258060363972519
157,1827,tí_ti,17.96153846153846,0.0001258060363972519
158,710,hoan_hô,17.96153846153846,0.0001258060363972519
159,652,gán,17.96153846153846,0.0001258060363972519
160,712,hoat,17.96153846153846,0.0001258060363972519
161,715,hop,17.96153846153846,0.0001258060363972519
162,782,hẵng,17.96153846153846,0.0001258060363972519
163,758,hóa_đơn,17.96153846153846,0.0001258060363972519
164,1801,trừ_bị,17.96153846153846,0.0001258060363972519
165,1843,tươi,17.96153846153846,0.0001258060363972519
166,774,hạnh_phúc,17.96153846153846,0.0001258060363972519
167,141,8x,17.96153846153846,0.0001258060363972519
168,1781,trần,17.96153846153846,0.0001258060363972519
169,219,buôn_bán,17.96153846153846,0.0001258060363972519
170,784,hẻo,17.96153846153846,0.0001258060363972519
171,797,họp,17.96153846153846,0.0001258060363972519
172,1757,truyện_tranh,17.96153846153846,0.0001258060363972519
173,1756,trung_thực,17.96153846153846,0.0001258060363972519
174,831,ipados,17.96153846153846,0.0001258060363972519
175,834,iu,17.96153846153846,0.0001258060363972519
176,1747,triển_khai,17.96153846153846,0.0001258060363972519
177,66,32gb,17.96153846153846,0.0001258060363972519
178,1901,tỳ,17.96153846153846,0.0001258060363972519
179,1851,tương_đương,17.96153846153846,0.0001258060363972519
180,29,1t1,17.96153846153846,0.0001258060363972519
181,2242,ấn,17.96153846153846,0.0001258060363972519
182,343,chuỗi,17.96153846153846,0.0001258060363972519
183,8,10w,17.96153846153846,0.0001258060363972519
184,2164,đương_nhiên,17.96153846153846,0.0001258060363972519
185,418,chứng_khoán,17.96153846153846,0.0001258060363972519
186,18,15w,17.96153846153846,0.0001258060363972519
187,2159,đăng_nhập,17.96153846153846,0.0001258060363972519
188,20,169k,17.96153846153846,0.0001258060363972519
189,448,cân,17.96153846153846,0.0001258060363972519
190,23,18w,17.96153846153846,0.0001258060363972519
191,2113,điểm_trừ,17.96153846153846,0.0001258060363972519
192,2110,điếc,17.96153846153846,0.0001258060363972519
193,264,bất_tiện,17.96153846153846,0.0001258060363972519
194,1880,tối_đa,17.96153846153846,0.0001258060363972519
195,2037,xíuuu,17.96153846153846,0.0001258060363972519
196,2018,xuất_xứ,17.96153846153846,0.0001258060363972519
197,41,2022,17.96153846153846,0.0001258060363972519
198,526,da_màu,17.96153846153846,0.0001258060363972519
199,555,dày_dặn,17.96153846153846,0.0001258060363972519
200,51,2k,17.96153846153846,0.0001258060363972519
201,581,dự_phòng,17.96153846153846,0.0001258060363972519
202,582,dựng,17.96153846153846,0.0001258060363972519
203,1914,uwu,17.96153846153846,0.0001258060363972519
204,868,khít,17.96153846153846,0.0001258060363972519
205,247,bút,17.96153846153846,0.0001258060363972519
206,1889,tổng_cộng,17.96153846153846,0.0001258060363972519
207,1736,tnao,17.96153846153846,0.0001258060363972519
208,1128,mèo,17.96153846153846,0.0001258060363972519
209,1642,thk,17.96153846153846,0.0001258060363972519
210,1070,miến,17.96153846153846,0.0001258060363972519
211,1109,máy_lượng,17.96153846153846,0.0001258060363972519
212,152,990k,17.96153846153846,0.0001258060363972519
213,183,apple,17.96153846153846,0.0001258060363972519
214,1159,mất_công,17.96153846153846,0.0001258060363972519
215,1039,lực,17.96153846153846,0.0001258060363972519
216,1046,mallb,17.96153846153846,0.0001258060363972519
217,1053,mem,17.96153846153846,0.0001258060363972519
218,1157,mảng,17.96153846153846,0.0001258060363972519
219,1411,phầm,17.96153846153846,0.0001258060363972519
220,1405,phù_kiện,17.96153846153846,0.0001258060363972519
221,991,lông,17.96153846153846,0.0001258060363972519
222,1073,miễn,17.96153846153846,0.0001258060363972519
223,1075,mm,17.96153846153846,0.0001258060363972519
224,1081,moi,17.96153846153846,0.0001258060363972519
225,1147,mưa,17.96153846153846,0.0001258060363972519
226,170,ampe,17.96153846153846,0.0001258060363972519
227,1394,phát_tài_lộc,17.96153846153846,0.0001258060363972519
228,126,75,17.96153846153846,0.0001258060363972519
229,1105,máy_cấu_hình,17.96153846153846,0.0001258060363972519
230,1134,móc,17.96153846153846,0.0001258060363972519
231,309,cap,17.96153846153846,0.0001258060363972519
232,1477,room,17.96153846153846,0.0001258060363972519
233,129,790,17.96153846153846,0.0001258060363972519
234,1508,sales,17.96153846153846,0.0001258060363972519
235,886,kich,17.96153846153846,0.0001258060363972519
236,1639,thiên_về,17.96153846153846,0.0001258060363972519
237,1634,thay_vì,17.96153846153846,0.0001258060363972519
238,1602,sức_khoẻ,17.96153846153846,0.0001258060363972519
239,914,kích,17.96153846153846,0.0001258060363972519
240,1270,nhiệt_tình_nhân_viên,17.96153846153846,0.0001258060363972519
241,1573,sù,17.96153846153846,0.0001258060363972519
242,1568,sò,17.96153846153846,0.0001258060363972519
243,983,lát,17.96153846153846,0.0001258060363972519
244,1322,now,17.96153846153846,0.0001258060363972519
245,1553,spen,17.96153846153846,0.0001258060363972519
246,193,basic,17.96153846153846,0.0001258060363972519
247,108,5x,17.96153846153846,0.0001258060363972519
248,1359,office,17.96153846153846,0.0001258060363972519
249,966,lui_tới,17.96153846153846,0.0001258060363972519
250,1374,pcường,17.96153846153846,0.0001258060363972519
251,1338,nóng,17.76567242281528,0.00013875008240782464
252,1049,mau,17.417490842490842,0.0001651352998075507
253,766,hư,17.417490842490842,0.0001651352998075507
254,489,cấn,17.417490842490842,0.0001651352998075507
255,1443,que,17.376129426129427,0.00016858597295088036
256,319,che,17.376129426129427,0.00016858597295088036
257,403,chống,16.87377027734171,0.0002167241657271089
258,1163,mẫu,16.87377027734171,0.0002167241657271089
259,898,kiện,16.717719780219777,0.00023431132219796624
260,509,cộng,16.717719780219777,0.00023431132219796624
261,1097,màu_sắc,16.7032967032967,0.00023600717481357512
262,762,hôm_qua,16.045054945054943,0.0003279899886260612
263,507,cổng,16.045054945054943,0.0003279899886260612
264,1916,uy_tín,15.812271674813479,0.00036847568309237915
265,1501,rực_rỡ,15.450549450549453,0.0004415255250208299
266,2252,ổn_định,14.885557299843011,0.0005856556026632691
267,1782,trầy,14.810610894481863,0.0006080183793621539
268,1597,sốc,14.295604395604391,0.0007865909542813051
269,387,chậm,13.780216258100873,0.0010178037808888396
270,1294,nhạy,13.341190210755425,0.0012676441446468523
271,2068,zin,12.692124542124544,0.0017536389130758108
272,1975,vết,12.477555240458468,0.0019522404441349684
273,1831,tính_năng,12.180821559392989,0.002264478521934194
274,2052,y_như,12.180821559392989,0.002264478521934194
275,1356,nứt,12.139133089133088,0.0023121752183350827
276,12,120hz,12.139133089133088,0.0023121752183350827
277,1493,rút,12.139133089133088,0.0023121752183350827
278,1278,nhung,12.139133089133088,0.0023121752183350827
279,301,cam_kết,12.139133089133088,0.0023121752183350827
280,1185,một_chút,12.139133089133088,0.0023121752183350827
281,1116,máy_oke,12.139133089133088,0.0023121752183350827
282,473,cường,12.139133089133088,0.0023121752183350827
283,480,cải_thiện,12.139133089133088,0.0023121752183350827
284,1375,perfect,12.139133089133088,0.0023121752183350827
285,877,khắc_phục,12.139133089133088,0.0023121752183350827
286,1025,lộn,12.139133089133088,0.0023121752183350827
287,1418,phụ,12.119560439560436,0.002334913999053071
288,931,kỹ_càng,12.119560439560436,0.002334913999053071
289,2169,đấy,12.119560439560436,0.002334913999053071
290,2102,đai,12.119560439560436,0.002334913999053071
291,1882,tốn,12.094734432234432,0.0023640779265753603
292,811,hở,12.094734432234432,0.0023640779265753603
293,352,chân,12.094734432234432,0.0023640779265753603
294,2079,áp_suất,11.967266067266069,0.0025196556499702573
295,1992,vừa_ý,11.651896274457249,0.002950005815640996
296,2213,đổi,11.454008954008957,0.003256818510958086
297,1127,mãi,11.423519536019537,0.003306848136035814
298,1307,nhẹ,11.122934472934473,0.003843133473290232
299,693,hi_vọng,10.723748473748476,0.004692103747444808
300,383,chấp_nhận,10.652991452991452,0.004861074735645163
301,385,chất_lượng,10.564902423376996,0.005079963453103967
302,486,cảm_ứng,10.562983969435578,0.005084838628884637
303,2256,ứng_dụng,10.405065380356076,0.005502610350363372
304,1593,sẵn,10.307219973009445,0.005778506697539956
305,1227,nguyên,10.280564417661195,0.005856036854808224
306,1661,thân_thiện,9.98001628001628,0.006805609094291652
307,769,hướng_dẫn,9.77602089268756,0.007536401644568129
308,1784,trắng,9.66169230769231,0.007979766298542782
309,724,hoạt_động,9.563311060798494,0.008382110635418789
310,1860,tạm_thời,9.53489010989011,0.008502074767771067
311,406,chỗ,9.53489010989011,0.008502074767771067
312,1156,mạnh_mẽ,9.520879120879119,0.008561845121840139
313,1011,lắm,9.281276415891798,0.009651535974589868
314,783,hẹn,9.222833416583416,0.009937729466579675
315,1458,quảng_cáo,8.96631905509456,0.011297661432617153
316,2177,đập_hộp,8.959304029304029,0.011337357702670536
317,772,hạn,8.959304029304029,0.011337357702670536
318,499,cập_nhật,8.959304029304029,0.011337357702670536
319,1015,lệch,8.959304029304029,0.011337357702670536
320,1700,thử,8.911739926739925,0.01161021501805762
321,1101,máy,8.758715295435618,0.012533406898407807
322,832,iphone,8.708745421245421,0.012850498037335
323,1469,redmi,8.708745421245421,0.012850498037335
324,1402,phí,8.708745421245421,0.012850498037335
325,789,hề,8.708745421245421,0.012850498037335
326,1567,sâu,8.708745421245421,0.012850498037335
327,1313,nhựa,8.708745421245421,0.012850498037335
328,2065,z5,8.708745421245421,0.012850498037335
329,678,gốc,8.708745421245421,0.012850498037335
330,1854,tưởng,8.708745421245421,0.012850498037335
331,1225,ngoại_trừ,8.708745421245421,0.012850498037335
332,449,cân_nhắc,8.708745421245421,0.012850498037335
333,374,chưa,8.64999006161797,0.013233615856742556
334,764,hơi,8.631062456062455,0.013359450686067784
335,735,hàng,8.62307904216995,0.013412884272829552
336,2150,đóng_gói,8.555865045448378,0.013871311081147834
337,2156,đúng,8.500621729461015,0.014259800350923354
338,1894,tụt,8.457169021454733,0.0145730038866664
339,2183,đẹp,8.454798308687197,0.014590288331944104
340,1585,sản_phẩm,8.354851173517835,0.015337942986927873
341,1935,viền,8.326231176231175,0.01555900686982473
342,417,chức_năng,8.182897657897657,0.01671499883264528
343,986,lên_đời,8.022527472527472,0.018110493881340207
344,1666,thích_hợp,8.022527472527472,0.018110493881340207
345,1684,thận,8.022527472527472,0.018110493881340207
346,1626,thanh_toán,8.022527472527472,0.018110493881340207
347,796,học_tập,8.022527472527472,0.018110493881340207
348,1497,rẻ_tiền,8.022527472527472,0.018110493881340207
349,204,biến,8.022527472527472,0.018110493881340207
350,992,lõm,8.022527472527472,0.018110493881340207
351,186,au,8.022527472527472,0.018110493881340207
352,999,lương,8.022527472527472,0.018110493881340207
353,977,làm_quà,8.022527472527472,0.018110493881340207
354,458,công,8.022527472527472,0.018110493881340207
355,1059,mi,8.022527472527472,0.018110493881340207
356,904,ksao,8.022527472527472,0.018110493881340207
357,1217,nghẻ,8.022527472527472,0.018110493881340207
358,289,bộ_nhớ,8.022527472527472,0.018110493881340207
359,858,khoá,8.022527472527472,0.018110493881340207
360,849,khe,8.022527472527472,0.018110493881340207
361,1258,nhanh_nhẹn,8.022527472527472,0.018110493881340207
362,213,bts,8.022527472527472,0.018110493881340207
363,1314,nilon,8.022527472527472,0.018110493881340207
364,422,cl,8.022527472527472,0.018110493881340207
365,1741,toàn_bộ,8.022527472527472,0.018110493881340207
366,1732,tks_shop,8.022527472527472,0.018110493881340207
367,987,lì_xì,8.022527472527472,0.018110493881340207
368,1773,trưa,8.022527472527472,0.018110493881340207
369,653,gánh,8.022527472527472,0.018110493881340207
370,534,dgw,8.022527472527472,0.018110493881340207
371,2234,ưu_điểm,8.022527472527472,0.018110493881340207
372,15,14,8.022527472527472,0.018110493881340207
373,325,china,8.022527472527472,0.018110493881340207
374,245,bùn,8.022527472527472,0.018110493881340207
375,609,ghé,8.022527472527472,0.018110493881340207
376,2035,xí,8.022527472527472,0.018110493881340207
377,2005,xinh,8.022527472527472,0.018110493881340207
378,1984,vời,8.022527472527472,0.018110493881340207
379,344,chuột,8.022527472527472,0.018110493881340207
380,1956,vòng_vo,8.022527472527472,0.018110493881340207
381,1912,used,8.022527472527472,0.018110493881340207
382,651,grab,8.022527472527472,0.018110493881340207
383,2020,xz1,8.022527472527472,0.018110493881340207
384,688,hd,8.022527472527472,0.018110493881340207
385,1794,trời,8.022527472527472,0.018110493881340207
386,304,camera,8.01041228275271,0.01822053286579372
387,720,hoàn_thiện,7.934065934065933,0.018929514389788654
388,1122,máy_đẹp,7.789363466721956,0.02034985009700962
389,2208,đồng,7.70486656200942,0.02122801980598327
390,1432,pubg,7.70486656200942,0.02122801980598327
391,173,an_tâm,7.61166746297181,0.022240646706654488
392,412,chụp,7.600912843769988,0.02236056367610184
393,394,chế_độ,7.6,0.022370771856165598
394,576,dịch_vụ,7.554238618524334,0.02288853132756191
395,2046,xịn,7.554238618524334,0.02288853132756191
396,2254,ủng_hộ,7.394663669663668,0.02478958100551934
397,1993,web,7.297535797535797,0.026023172216873454
398,490,cấu_hình,7.271690214547355,0.026361646551697655
399,1000,lướt,7.2562438513867065,0.02656603056628528
400,1379,phim,7.182417582417582,0.027564989958946122
401,1168,mặt,6.98522206959707,0.030421337212051633
402,471,cơ_bản,6.93186813186813,0.0312438080155837
403,845,keo,6.8968559218559236,0.031795581005988546
404,2211,đồng_tiền,6.764835164835164,0.03396524162519606
405,732,hài_lòng,6.4482020686197,0.039791536728763184
406,749,hình,6.416342631727248,0.040430480289656436
407,565,dăm,6.356593406593407,0.04165654818927039
408,2104,đc,6.226556776556777,0.04445497551110962
409,1222,ngoại_hình,6.200819356082514,0.04503075050448599
410,1538,sim,6.099130036630037,0.04737952913689012
411,340,chuẩn,6.011181553489246,0.0495094966276646
412,2114,điện,5.9340492840492844,0.05145618335868822
413,1518,seal,5.891035280508964,0.052574837918827055
414,497,cẩn_thận,5.7647883444875925,0.05600052729866124
415,1422,phục_vụ,5.63956043956044,0.059619044355816796
416,522,cực,5.629578754578756,0.05991733736318992
417,1457,quảng_bá,5.595604395604395,0.06094385808862953
418,1737,to,5.505471611721612,0.06375320600964118
419,530,dc,5.361874236874238,0.06849893245478211
420,699,hiển_thị,5.361874236874238,0.06849893245478211
421,700,hiện,5.361874236874238,0.06849893245478211
422,1589,sập,5.361874236874238,0.06849893245478211
423,2239,ảo,5.361874236874238,0.06849893245478211
424,665,gạch,5.361874236874238,0.06849893245478211
425,1267,nhiệt,5.361874236874238,0.06849893245478211
426,1948,vui,5.024725274725275,0.08107645850584132
427,920,kĩ,4.975178330441488,0.0831100899413963
428,2061,yếu,4.975178330441488,0.0831100899413963
429,1305,nhắn,4.874492174492174,0.08740121566157093
430,680,gửi,4.823722527472527,0.08964828009870576
431,2090,ít,4.821556776556777,0.08974541060169282
432,863,khuyến_mãi,4.765201465201466,0.09231019093229473
433,937,laptop,4.765201465201466,0.09231019093229473
434,1189,mới_toanh,4.765201465201466,0.09231019093229473
435,477,cạnh_tranh,4.765201465201466,0.09231019093229473
436,2243,ấn_tượng,4.765201465201466,0.09231019093229473
437,554,dày,4.765201465201466,0.09231019093229473
438,179,antutu,4.765201465201466,0.09231019093229473
439,1606,sự_thật,4.765201465201466,0.09231019093229473
440,1695,thời_lượng,4.765201465201466,0.09231019093229473
441,411,chục,4.765201465201466,0.09231019093229473
442,519,cứng_cáp,4.765201465201466,0.09231019093229473
443,100,5h,4.765201465201466,0.09231019093229473
444,58,2tr6,4.765201465201466,0.09231019093229473
445,1631,thao_tác,4.765201465201466,0.09231019093229473
446,1946,voucher,4.765201465201466,0.09231019093229473
447,649,good,4.765201465201466,0.09231019093229473
448,496,cẩn,4.765201465201466,0.09231019093229473
449,1977,vệt,4.765201465201466,0.09231019093229473
450,1659,thân,4.765201465201466,0.09231019093229473
451,2047,xốp,4.765201465201466,0.09231019093229473
452,805,hổ,4.765201465201466,0.09231019093229473
453,813,hợp_lí,4.765201465201466,0.09231019093229473
454,71,3gb,4.765201465201466,0.09231019093229473
455,135,84,4.765201465201466,0.09231019093229473
456,1824,tì_vết,4.765201465201466,0.09231019093229473
457,640,giấy,4.765201465201466,0.09231019093229473
458,1292,nhược_điểm,4.765201465201466,0.09231019093229473
459,637,giải_trí,4.765201465201466,0.09231019093229473
460,958,loa,4.748416837399889,0.09308814689013153
461,2009,xong,4.698137973137973,0.09545799353163455
462,643,giới_thiệu,4.612072542841772,0.09965547700443807
463,719,hoàn_hảo,4.593406593406593,0.10058991280184539
464,1085,mong_đợi,4.444002313475997,0.10839198229958875
465,861,khui,4.44141810570382,0.10853212652208825
466,224,bàn_phím,4.44141810570382,0.10853212652208825
467,1347,nắp,4.44141810570382,0.10853212652208825
468,1366,oki,4.44141810570382,0.10853212652208825
469,1308,nhẹ_nhàng,4.44141810570382,0.10853212652208825
470,142,90,4.44141810570382,0.10853212652208825
471,1334,nét,4.439820705610179,0.10861884576334392
472,1530,shop,4.435162691490418,0.10887211463998045
473,1864,tầm,4.415316466479258,0.10995784287486197
474,661,gói,4.410145668285204,0.11024249559442535
475,1973,vẻ,4.329318117779657,0.11478906423744496
476,1486,rè,4.329318117779657,0.11478906423744496
477,2058,yên_tâm,4.321306471306471,0.11524981115751429
478,1592,sắt,4.147035382200217,0.12574267891007213
479,1800,trừ,4.1111055611055605,0.12802204791589814
480,2089,êm_ái,4.092307692307692,0.1292309912355321
481,779,hậu_mãi,4.092307692307692,0.1292309912355321
482,2081,âm_thanh,4.028231292517007,0.13343835791256867
483,1779,trả_lời,3.9040293040293044,0.1419877273803766
484,1731,tks,3.873726273726275,0.1441554371572247
485,1839,túi_tiền,3.873726273726275,0.1441554371572247
486,2221,đợi,3.8434850863422296,0.146351715623268
487,1214,nghiệm,3.8434850863422296,0.146351715623268
488,1184,một,3.783169983169983,0.15083255095159134
489,2059,yêu,3.7719551282051285,0.15168070931389407
490,804,hồng,3.7719551282051285,0.15168070931389407
491,641,giật,3.7719551282051285,0.15168070931389407
492,1269,nhiệt_tình,3.7593472849286806,0.15263991281477698
493,1820,tâm,3.752373158756138,0.15317310692070152
494,1220,ngon,3.7464695196402524,0.1536259142674671
495,1407,phản_hồi,3.716784406070121,0.15592312166624142
496,413,chủ,3.7043557891383982,0.1568950929780777
497,1496,rẻ,3.6212324712324713,0.16355331836200931
498,1632,thay,3.581660006660007,0.16682164966422314
499,1657,thái_độ,3.5707977207977213,0.16773014674311848
500,1098,màu_sắc_đẹp,3.507692307692307,0.1731068657934641
501,1154,mạng,3.447734606663177,0.17837498213637748
502,2,10,3.427167277167278,0.18021879497950805
503,666,gạo,3.4241758241758236,0.1804885546992749
504,231,bát,3.4241758241758236,0.1804885546992749
505,1386,phong_cách,3.340659340659341,0.1881850163950175
506,254,bạn_bè,3.314442700156986,0.19066804446557772
507,1096,màu,3.279868387426528,0.19399280781719724
508,1953,vân,3.26982091982092,0.19496982813349628
509,2200,đọc,3.26982091982092,0.19496982813349628
510,257,bảo_hành,3.2655232617849435,0.19538923541370548
511,1868,tận_tâm,3.263497372193025,0.19558725419702072
512,1780,trải,3.263497372193025,0.19558725419702072
